"month","day","year","36015020","36025010","37050010","37055010"
"02","10","2009",0,36.8,2.2,1.7
"02","11","2009",NA,0,3.1,0
"02","12","2009",NA,0,0,0
"02","13","2009",0,0,0,0
"02","14","2009",0,0,0,0
"02","15","2009",NA,0,0,0
"02","16","2009",NA,0,0,0
"02","17","2009",0,0,0,0
"02","18","2009",NA,0,8.4,0
"02","19","2009",0,0,0,0
"02","20","2009",0,0,0,0
"02","21","2009",0,0,0,0
"02","22","2009",0,0,0,0
"02","23","2009",0,0,0,0
"02","24","2009",NA,0,0,0
"02","25","2009",NA,0,0,0
"02","26","2009",NA,0,0,0
"02","27","2009",NA,0,0,0
"02","28","2009",NA,0,0,0
"03","01","2009",NA,0,0,0
"03","02","2009",0.2,0,0,0
"03","03","2009",0,4.2,3.6,3.6
"03","04","2009",NA,0,0,25
"03","05","2009",0,0,0,0
"03","06","2009",NA,0,0,0
"03","07","2009",NA,0,0,0
"03","08","2009",NA,0,0,0
"03","09","2009",NA,0,0,0
"03","10","2009",NA,0,0,0
"03","11","2009",NA,0,0,0
"03","12","2009",0,0,0,0
"03","13","2009",0,0,0,0
"03","14","2009",0,0,0,0
"03","15","2009",0,16.2,0,0
"03","16","2009",0.1,0,8,2.3
"03","17","2009",18.6,0,0,0
"03","18","2009",0,0,0,0
"03","19","2009",0,0,0,0
"03","20","2009",NA,0,4.5,0
"03","21","2009",NA,0,3.3,119.2
"03","22","2009",NA,0,20.5,23.6
"03","23","2009",NA,0,7.1,14.1
"03","24","2009",0,0,8.2,0
"03","25","2009",0.9,0,0,0
"03","26","2009",0,0,0,0
"03","27","2009",0,0,0,0
"03","28","2009",NA,0,0,0
"03","29","2009",NA,0,0,0
"03","30","2009",0,0,0,0
"03","31","2009",0,0,0,0
"04","01","2009",0,9.8,0,0
"04","02","2009",NA,0,0,0.6
"04","03","2009",0,0,0,0
"04","04","2009",NA,0,0,0
"04","05","2009",0,0,0,0
"04","06","2009",NA,0,0,0
"04","07","2009",3.2,5.8,0,2.3
"04","08","2009",20.5,16.4,31.2,24.2
"04","09","2009",18.5,0,14.2,1.8
"04","10","2009",NA,0,1.2,0
"04","11","2009",1,0,0,0
"04","12","2009",NA,0,0,0
"04","13","2009",0,0,0,0
"04","14","2009",0,0,0,0
"04","15","2009",NA,0,0,0
"04","16","2009",0,0,0,0.2
"04","17","2009",4.4,46,0,18.3
"04","18","2009",14.4,0,2.3,8.7
"04","19","2009",5,48.2,0,0
"04","20","2009",49,0,23.8,6.7
"04","21","2009",0,0,30.6,52.9
"04","22","2009",5,0,50.2,13.6
"04","23","2009",0,0,2.3,2.2
"04","24","2009",0,0,0,0
"04","25","2009",0,0,0,0
"04","26","2009",0,12.8,0,0
"04","27","2009",0,0,0,0
"04","28","2009",24.5,12.2,3.2,6.1
"04","29","2009",NA,0,0,0.6
"04","30","2009",29.6,0,8.2,0
"05","01","2009",1.6,0,0,3.3
"05","02","2009",17.2,0,0,1.2
"05","03","2009",0.1,0,0,27.9
"05","04","2009",1.4,24.8,0,0
"05","05","2009",0.8,0,0,0.3
"05","06","2009",11.6,0,38.7,0
"05","07","2009",7,0,0,10.8
"05","08","2009",12.7,0,0,4.4
"05","09","2009",0,0,0,37
"05","10","2009",0,0,0,0
"05","11","2009",0,23.8,0,0
"05","12","2009",NA,0,0,0
"05","13","2009",0,24.4,0,0
"05","14","2009",0,0,0,0
"05","15","2009",9.6,0,0,0
"05","16","2009",0,31.8,55.4,0
"05","17","2009",30.9,0,2.1,2.8
"05","18","2009",9.7,0,0,4
"05","19","2009",NA,76.8,0,0.9
"05","20","2009",17.5,0,85.6,7.4
"05","21","2009",18.5,0,0,0
"05","22","2009",0.7,0,0,0
"05","23","2009",0.7,0,0,0
"05","24","2009",1.9,0,0,0
"05","25","2009",0.1,0,0,8.6
"05","26","2009",0,0,0,0
"05","27","2009",0,0,0,0
"05","28","2009",14.7,0,0,0
"05","29","2009",4.7,0,0,0
"05","30","2009",NA,0,0,0
"05","31","2009",0,0,0,NA
"06","01","2009",0,6.8,0,0
"06","02","2009",0,0,0,0
"06","03","2009",NA,98.2,20.5,26.1
"06","04","2009",2.5,0,40.3,14.7
"06","05","2009",0.5,0,32.2,11.4
"06","06","2009",0,48.2,13.8,2
"06","07","2009",33.4,0,28.5,29.4
"06","08","2009",0.4,0,0,0
"06","09","2009",0,12.2,0,0
"06","10","2009",22.7,36.8,0,14.3
"06","11","2009",0.8,0,21.2,15.6
"06","12","2009",15.1,0,0,3
"06","13","2009",NA,0,0,10.3
"06","14","2009",NA,0,0,1.9
"06","15","2009",NA,0,0,0
"06","16","2009",0,0,0,0
"06","17","2009",0,0,0,0.7
"06","18","2009",0,24.2,0,7.3
"06","19","2009",13.2,0,3,0.1
"06","20","2009",26.3,12.6,8,15.2
"06","21","2009",12.6,0,12,32.4
"06","22","2009",0.6,96.8,0,87.4
"06","23","2009",106.6,0,41,56.3
"06","24","2009",0,29.6,0,0
"06","25","2009",58.8,0,17,0
"06","26","2009",0.1,0,23,19.3
"06","27","2009",0,14.8,0,0
"06","28","2009",NA,0,25,6.8
"06","29","2009",0.2,0,0,0.7
"06","30","2009",50.2,18.2,13,1.1
"07","01","2009",2.5,28.6,18,0
"07","02","2009",16.3,34.4,27,7.8
"07","03","2009",31.8,0,7,2
"07","04","2009",15.7,0,2,2.9
"07","05","2009",0,31.4,32,0
"07","06","2009",54,0,10,1.7
"07","07","2009",0,21.8,0,0
"07","08","2009",6.6,0,24,2
"07","09","2009",11.4,12.8,0,0.7
"07","10","2009",18,0,7,0
"07","11","2009",10,14.4,11,6.3
"07","12","2009",0.4,0,0,0.1
"07","13","2009",0,16.4,5,13.1
"07","14","2009",NA,0,7,7.4
"07","15","2009",0.4,0,2,0.2
"07","16","2009",6.1,0,13,2
"07","17","2009",31.2,0,1,5.2
"07","18","2009",NA,0,1,46.6
"07","19","2009",NA,18.4,0,0.2
"07","20","2009",NA,32.4,15,0
"07","21","2009",66.9,0,18,41.9
"07","22","2009",0.1,0,29,0
"07","23","2009",13.1,0,3,54.2
"07","24","2009",0,0,0,0
"07","25","2009",0,0,0,0
"07","26","2009",22.1,12.8,10,25.9
"07","27","2009",0.7,0,0,0.3
"07","28","2009",97,28.4,40,10.6
"07","29","2009",0.1,0,1,15.3
"07","30","2009",NA,0,0,5
"07","31","2009",4.8,0,0,0.2
"08","01","2009",3.2,0,0,0
"08","02","2009",0.1,38.4,5,0
"08","03","2009",0.9,5.6,0,0.7
"08","04","2009",8.7,16.2,23,47.1
"08","05","2009",14.2,0,2,5.7
"08","06","2009",17.5,0,0,2.9
"08","07","2009",35.2,14.2,3,1.4
"08","08","2009",13.7,36.2,0,0
"08","09","2009",19.3,12.8,9,17.3
"08","10","2009",NA,0,0,0
"08","11","2009",NA,0,12,0
"08","12","2009",0,0,0,19.4
"08","13","2009",0.7,0,6,7
"08","14","2009",0.2,0,0,0
"08","15","2009",0,0,0,0
"08","16","2009",0.2,0,21,6
"08","17","2009",49,0,37,3.3
"08","18","2009",0.8,0,0,2
"08","19","2009",0,28.4,0,0
"08","20","2009",NA,18.2,0,18.2
"08","21","2009",0,0,0,20.4
"08","22","2009",0.2,0,15,59.4
"08","23","2009",7.6,0,0,0.8
"08","24","2009",10.8,0,1,2.3
"08","25","2009",0.7,34.8,0,0.2
"08","26","2009",19.7,24.4,0,2.3
"08","27","2009",0.1,0,8,13.6
"08","28","2009",54.8,0,3,15.6
"08","29","2009",1,0,0,0.5
"08","30","2009",8,0,0,0
"08","31","2009",0,0,0,0
"09","01","2009",1.1,0,0,3.4
"09","02","2009",0,0,0,0.1
"09","03","2009",0.4,0,34,4.5
"09","04","2009",0.2,0,0,23.6
"09","05","2009",0,0,0,0
"09","06","2009",0,0,0,0
"09","07","2009",0,0,0,0
"09","08","2009",35.9,0,0,2.9
"09","09","2009",0.6,0,14,0.3
"09","10","2009",NA,0,0,0
"09","11","2009",6.6,0,0,14.5
"09","12","2009",0.2,0,0,1.2
"09","13","2009",NA,13.4,34,19.9
"09","14","2009",NA,32.4,2,70.8
"09","15","2009",1.1,0,3,0
"09","16","2009",0.5,0,0,0
"09","17","2009",22.8,0,1,0.5
"09","18","2009",0.1,0,0,0
"09","19","2009",0,0,0,0
"09","20","2009",1.5,0,3,0
"09","21","2009",8.9,0,62,3.1
"09","22","2009",NA,0,0,0.2
"09","23","2009",0,0,0,0
"09","24","2009",0,0,0,2.9
"09","25","2009",16.7,0,14,0
"09","26","2009",1,0,0,3.6
"09","27","2009",30.5,0,6,6.8
"09","28","2009",0.2,0,0,0.5
"09","29","2009",0,0,0,0
"09","30","2009",0.1,0,0,0.1
"10","01","2009",NA,64.4,11,0
"10","02","2009",0,0,31,0.9
"10","03","2009",30.7,0,13,8.8
"10","04","2009",0,0,0,0
"10","05","2009",NA,0,0,0
"10","06","2009",0,34.4,0,0.2
"10","07","2009",NA,0,9,24.8
"10","08","2009",NA,0,0,0
"10","09","2009",0,0,0,0
"10","10","2009",NA,0,1,0
"10","11","2009",3.7,0,10,1.4
"10","12","2009",0,0,0,0
"10","13","2009",NA,0,0,0
"10","14","2009",NA,24.4,0,0
"10","15","2009",NA,55.8,45,62.4
"10","16","2009",3.2,0,0,3.4
"10","17","2009",0.1,0,0,0
"10","18","2009",NA,0,0,0
"10","19","2009",NA,0,0,0
"10","20","2009",NA,0,0,0
"10","21","2009",NA,0,0,0
"10","22","2009",0,12.6,0,0.6
"10","23","2009",NA,0,11,50.2
"10","24","2009",NA,0,2,12.7
"10","25","2009",NA,0,0,0.2
"10","26","2009",0,13.6,0,0
"10","27","2009",NA,0,17,0
"10","28","2009",8.6,0,0,0
"10","29","2009",0.2,71.6,0,0.1
"10","30","2009",NA,8.6,0,0
"10","31","2009",NA,0,17,16.3
"11","01","2009",NA,0,0,0
"11","02","2009",NA,0,0,0
"11","03","2009",NA,0,0,0
"11","04","2009",NA,0,13,0
"11","05","2009",NA,0,3,0
"11","06","2009",NA,0,0,0
"11","07","2009",NA,0,0,0
"11","08","2009",NA,0,5,0
"11","09","2009",NA,0,0,0
"11","10","2009",NA,0,0,0
"11","11","2009",NA,0,0,0
"11","12","2009",NA,0,0,0
"11","13","2009",NA,45.8,51,0.5
"11","14","2009",NA,0,39,38.8
"11","15","2009",NA,0,0,0
"11","16","2009",NA,0,0,0
"11","17","2009",NA,0,0,0
"11","18","2009",NA,0,0,0
"11","19","2009",NA,0,0,0
"11","20","2009",NA,0,0,0
"11","21","2009",NA,0,15,1.1
"11","22","2009",NA,0,0,0
"11","23","2009",NA,0,0,0
"11","24","2009",NA,0,0,0
"11","25","2009",NA,0,0,0
"11","26","2009",NA,0,0,0
"11","27","2009",NA,0,0,0
"11","28","2009",NA,0,0,0
"11","29","2009",NA,0,0,0
"11","30","2009",NA,0,0,0
"12","01","2009",NA,0,5,0
"12","02","2009",NA,0,0,0
"12","03","2009",NA,0,0,0
"12","04","2009",NA,0,0,0
"12","05","2009",NA,0,0,0
"12","06","2009",NA,0,0,0
"12","07","2009",NA,0,0,0
"12","08","2009",NA,0,0,1.4
"12","09","2009",NA,0,0,0
"12","10","2009",NA,0,0,0
"12","11","2009",NA,0,0,0
"12","12","2009",NA,0,0,0
"12","13","2009",NA,0,0,0
"12","14","2009",NA,0,0,0
"12","15","2009",NA,0,0,0
"12","16","2009",NA,0,0,0
"12","17","2009",NA,0,0,0
"12","18","2009",NA,0,0,0
"12","19","2009",NA,0,0,0
"12","20","2009",NA,11,8,4.1
"12","21","2009",NA,0,0,19.3
"12","22","2009",NA,0,0,6.8
"12","23","2009",NA,0,0,0
"12","24","2009",0,0,0,0
"12","25","2009",0,0,0,0
"12","26","2009",NA,0,0,0
"12","27","2009",NA,0,0,0
"12","28","2009",NA,0,0,0
"12","29","2009",0,0,0,0
"12","30","2009",0,0,0,0
"12","31","2009",0,0,0,0
"01","01","2010",0,0,0,0
"01","02","2010",NA,0,0,0
"01","03","2010",0,0,0,0
"01","04","2010",0,0,0,0
"01","05","2010",NA,0,0,0
"01","06","2010",0,0,0,0
"01","07","2010",0,0,0,0
"01","08","2010",NA,0,0,0
"01","09","2010",NA,0,0,0
"01","10","2010",NA,0,0,0
"01","11","2010",NA,0,0,0
"01","12","2010",NA,0,0,0
"01","13","2010",NA,0,0,0
"01","14","2010",0,0,0,0
"01","15","2010",NA,0,0,0
"01","16","2010",NA,0,0,0
"01","17","2010",0,0,0,0
"01","18","2010",NA,0,0,0
"01","19","2010",NA,0,0,0
"01","20","2010",0,0,0,0
"01","21","2010",0,0,0,0
"01","22","2010",NA,0,0,0
"01","23","2010",NA,0,0,0
"01","24","2010",NA,0,0,0
"01","25","2010",0,0,0,0
"01","26","2010",0,0,0,0
"01","27","2010",0,0,0,0
"01","28","2010",0,0,0,0
"01","29","2010",NA,0,0,0
"01","30","2010",NA,0,0,0
"01","31","2010",0,0,0,0
"02","01","2010",NA,0,0,0
"02","02","2010",NA,0,0,0
"02","03","2010",NA,0,0,0
"02","04","2010",NA,0,0,0
"02","05","2010",NA,0,0,0
"02","06","2010",NA,0,0,0
"02","07","2010",NA,0,0,0
"02","08","2010",NA,0,1,0
"02","09","2010",NA,0,0,0
"02","10","2010",0,0,0,0
"02","11","2010",0,0,0,0
"02","12","2010",NA,0,0,0
"02","13","2010",0,0,0,0
"02","14","2010",0,0,0,0
"02","15","2010",NA,0,0,0
"02","16","2010",NA,0,0,0
"02","17","2010",NA,0,0,0
"02","18","2010",0,0,0,0
"02","19","2010",0,0,0,1.7
"02","20","2010",0.2,0,0,0.1
"02","21","2010",NA,0,0,0
"02","22","2010",0,0,0,0
"02","23","2010",0,0,0,0
"02","24","2010",NA,0,0,0
"02","25","2010",NA,0,0,2.6
"02","26","2010",NA,0,0,0
"02","27","2010",0,0,0,0
"02","28","2010",NA,0,0,0
"03","01","2010",NA,0,0,0
"03","02","2010",NA,0,0,0.9
"03","03","2010",NA,21.4,24,0
"03","04","2010",2.3,0,0,8.3
"03","05","2010",NA,0,31,11.4
"03","06","2010",0,0,0,3
"03","07","2010",0,8.2,0,2
"03","08","2010",NA,0,0,0.6
"03","09","2010",NA,0,0,2.4
"03","10","2010",NA,0,0,0
"03","11","2010",1.1,0,0,0
"03","12","2010",NA,0,0,0
"03","13","2010",NA,0,0,0
"03","14","2010",NA,0,0,0
"03","15","2010",NA,0,0,0
"03","16","2010",7.5,0,0,0
"03","17","2010",0.1,68.2,0,2.1
"03","18","2010",NA,0,0,1.5
"03","19","2010",0.1,0,0,0
"03","20","2010",NA,0,15,10.6
"03","21","2010",0,0,0,2.1
"03","22","2010",0.1,0,0,0
"03","23","2010",NA,0,0,0
"03","24","2010",NA,0,0,0
"03","25","2010",NA,0,0,0
"03","26","2010",0,0,0,0
"03","27","2010",0,0,0,0
"03","28","2010",0,10.8,0,25.6
"03","29","2010",NA,0,0,3.4
"03","30","2010",NA,0,0,0
"03","31","2010",0,0,0,0
"04","01","2010",1.4,4.8,2,0
"04","02","2010",0,0,0,3.6
"04","03","2010",6.9,0,0,0
"04","04","2010",NA,38.2,0,0
"04","05","2010",17.4,12.8,0,3.5
"04","06","2010",NA,0,2,1.3
"04","07","2010",NA,48.2,8,13.9
"04","08","2010",9.5,0,42,0.5
"04","09","2010",31.4,38.2,3,0
"04","10","2010",NA,0,4,3.3
"04","11","2010",0,0,3,0
"04","12","2010",0,6.4,6,1.8
"04","13","2010",47.8,0,4,1.4
"04","14","2010",0,6.2,1,0
"04","15","2010",19.8,0,0,0.7
"04","16","2010",15.4,0,8,0.2
"04","17","2010",0.1,31.8,0,0
"04","18","2010",NA,0,81,11.5
"04","19","2010",NA,0,0,0
"04","20","2010",NA,0,0,0
"04","21","2010",0,0,0,7.3
"04","22","2010",NA,0,0,0
"04","23","2010",9.8,0,34,1.5
"04","24","2010",NA,13.6,0,2.8
"04","25","2010",0.4,0,0,14
"04","26","2010",NA,0,0,0
"04","27","2010",NA,0,5,9.3
"04","28","2010",NA,0,0,7
"04","29","2010",NA,0,0,0
"04","30","2010",0,0,0,0
"05","01","2010",NA,0,0,0
"05","02","2010",0,43.2,0,0.5
"05","03","2010",6.7,0,0,1.6
"05","04","2010",NA,0,0,0
"05","05","2010",NA,0,0,0
"05","06","2010",NA,0,0,0
"05","07","2010",0,0,0,0
"05","08","2010",14.2,0,3,7
"05","09","2010",NA,32.2,25,4.5
"05","10","2010",NA,66.8,1,1.5
"05","11","2010",29.8,0,78,44.1
"05","12","2010",NA,0,3,0
"05","13","2010",0,0,0,0
"05","14","2010",0,0,0,0.5
"05","15","2010",NA,0,0,2.2
"05","16","2010",0.3,0,4,2.2
"05","17","2010",NA,0,3,28.8
"05","18","2010",5.6,0,5,12.1
"05","19","2010",3.3,0,0,12.8
"05","20","2010",4.4,0,0,22
"05","21","2010",0.2,66.4,6,0
"05","22","2010",17.1,0,4,3.3
"05","23","2010",0.1,0,9,0
"05","24","2010",NA,18.4,0,0.8
"05","25","2010",NA,0,15,57.1
"05","26","2010",NA,56.4,11,13.5
"05","27","2010",8.4,0,8,10.9
"05","28","2010",NA,0,0,2.8
"05","29","2010",NA,0,0,0
"05","30","2010",18.8,21.6,0,0
"05","31","2010",10,56.2,0,44.5
"06","01","2010",0.1,0,2,17.8
"06","02","2010",0.1,0,0,0
"06","03","2010",35.6,0,12,0.5
"06","04","2010",NA,0,0,0
"06","05","2010",0.1,0,0,35.1
"06","06","2010",1.9,0,0,1.7
"06","07","2010",0.2,32.8,18,0
"06","08","2010",NA,28.4,7,43.8
"06","09","2010",5,0,0,2
"06","10","2010",0.1,0,0,0.8
"06","11","2010",0,0,0,6.2
"06","12","2010",NA,44.2,0,3.9
"06","13","2010",NA,0,8,11.3
"06","14","2010",77.8,0,0,4
"06","15","2010",0.3,0,0,0.4
"06","16","2010",10.6,12.4,0,3.9
"06","17","2010",0.2,0,82,1.1
"06","18","2010",5.8,0,13,3.9
"06","19","2010",NA,88.2,0,0.7
"06","20","2010",21.9,0,0,0.5
"06","21","2010",0.1,78.2,2,0.9
"06","22","2010",1.4,0,1,27.3
"06","23","2010",0.2,0,0,1.1
"06","24","2010",0,28.4,2,33.4
"06","25","2010",123.2,0,0,1.5
"06","26","2010",0.1,8.2,4,21.7
"06","27","2010",NA,0,17,1.3
"06","28","2010",NA,0,0,42.4
"06","29","2010",NA,0,7,6.3
"06","30","2010",NA,13.4,0,0
"07","01","2010",30.8,14.8,41,78.4
"07","02","2010",2.1,22.6,11,20.9
"07","03","2010",6.3,0,0,0.9
"07","04","2010",0.2,0,0,0.2
"07","05","2010",0.1,31.6,3,13.3
"07","06","2010",0,0,23,10
"07","07","2010",NA,0,24,14.7
"07","08","2010",20.3,0,6,17.7
"07","09","2010",NA,0,0,0
"07","10","2010",21,31.8,25,26.9
"07","11","2010",77.2,0,0,0.5
"07","12","2010",0.1,0,5,0
"07","13","2010",3.4,0,5,3.3
"07","14","2010",0.1,56.4,0,1.2
"07","15","2010",1.1,23.6,0,2
"07","16","2010",94.3,0,36,9.3
"07","17","2010",4.9,0,6,0
"07","18","2010",4.7,0,0,14
"07","19","2010",NA,0,0,0
"07","20","2010",NA,0,0,0
"07","21","2010",NA,22.4,0,0
"07","22","2010",NA,0,0,0
"07","23","2010",NA,68.4,32,16.7
"07","24","2010",NA,0,9,13.6
"07","25","2010",NA,0,2,15.3
"07","26","2010",NA,0,0,5.3
"07","27","2010",NA,0,3,26.9
"07","28","2010",NA,30.8,0,0
"07","29","2010",NA,0,13,14.6
"07","30","2010",NA,0,0,0
"07","31","2010",NA,0,0,0
"08","01","2010",NA,0,0,4.9
"08","02","2010",NA,56.2,0,0
"08","03","2010",NA,0,0,6.1
"08","04","2010",NA,0,0,0
"08","05","2010",NA,0,0,0
"08","06","2010",NA,0,0,0
"08","07","2010",NA,0,0,0
"08","08","2010",NA,0,0,0
"08","09","2010",NA,0,0,0
"08","10","2010",NA,0,0,1.3
"08","11","2010",NA,0,0,0.2
"08","12","2010",NA,0,0,9.7
"08","13","2010",NA,54.2,92,2.1
"08","14","2010",NA,0,11,1.5
"08","15","2010",NA,0,0,0
"08","16","2010",NA,0,0,0.2
"08","17","2010",NA,48.2,0,1.6
"08","18","2010",NA,0,0,5.3
"08","19","2010",NA,41.8,0,0
"08","20","2010",NA,0,0,7.9
"08","21","2010",NA,0,0,14.6
"08","22","2010",NA,0,0,0
"08","23","2010",NA,0,0,0
"08","24","2010",NA,16.8,0,0
"08","25","2010",NA,0,0,28.2
"08","26","2010",NA,28.4,17,0
"08","27","2010",NA,0,0,51.3
"08","28","2010",NA,0,0,0
"08","29","2010",NA,0,0,0
"08","30","2010",NA,8.2,0,0
"08","31","2010",NA,0,0,10.9
"09","01","2010",NA,0,94,15.5
"09","02","2010",NA,0,0,44.4
"09","03","2010",NA,0,28,0
"09","04","2010",NA,16.8,14,1.2
"09","05","2010",NA,21.6,0,0
"09","06","2010",NA,0,0,0
"09","07","2010",NA,0,0,0
"09","08","2010",NA,0,54,0.4
"09","09","2010",NA,11.8,10,56.8
"09","10","2010",NA,18.8,5,2.3
"09","11","2010",NA,0,59,6.7
"09","12","2010",2.3,0,19,17.1
"09","13","2010",NA,0,15,0
"09","14","2010",0.1,38.2,0,0
"09","15","2010",NA,0,44,0.2
"09","16","2010",2.7,0,5,15.2
"09","17","2010",NA,0,8,12.4
"09","18","2010",0,24.6,7,1
"09","19","2010",2.7,25.4,0,0.8
"09","20","2010",NA,0,0,0.8
"09","21","2010",NA,0,18,1.2
"09","22","2010",NA,54.2,0,0
"09","23","2010",NA,0,5,18.7
"09","24","2010",NA,0,0,0
"09","25","2010",NA,0,0,1.5
"09","26","2010",NA,0,0,0
"09","27","2010",NA,0,2,14.3
"09","28","2010",NA,0,0,0
"09","29","2010",NA,0,0,4.5
"09","30","2010",NA,12.8,0,0
"10","01","2010",NA,38.4,12,0
"10","02","2010",NA,44.6,0,48.6
"10","03","2010",NA,0,52,8.8
"10","04","2010",NA,0,0,18.5
"10","05","2010",NA,0,0,0
"10","06","2010",NA,0,2,0
"10","07","2010",NA,38.6,0,0
"10","08","2010",NA,0,8,34.4
"10","09","2010",NA,0,0,0.2
"10","10","2010",NA,0,7,38.3
"10","11","2010",NA,0,0,0
"10","12","2010",NA,0,0,0
"10","13","2010",NA,0,0,0
"10","14","2010",NA,0,3,0
"10","15","2010",NA,0,0,0
"10","16","2010",NA,0,3,5
"10","17","2010",NA,0,0,0
"10","18","2010",NA,13.6,0,3.8
"10","19","2010",NA,0,0,0
"10","20","2010",NA,0,0,0
"10","21","2010",NA,0,0,0
"10","22","2010",NA,0,0,0
"10","23","2010",NA,0,0,0
"10","24","2010",NA,0,0,0
"10","25","2010",NA,0,0,0
"10","26","2010",NA,0,0,0
"10","27","2010",NA,0,0,0.2
"10","28","2010",NA,0,0,0
"10","29","2010",NA,0,0,0
"10","30","2010",NA,0,0,0
"10","31","2010",NA,0,0,0
"11","01","2010",NA,0,0,34.8
"11","02","2010",NA,0,0,0.3
"11","03","2010",NA,0,0,0.2
"11","04","2010",NA,36.8,2,0
"11","05","2010",NA,0,0,0
"11","06","2010",NA,38.4,30,13.2
"11","07","2010",NA,0,0,20.8
"11","08","2010",NA,0,0,3.6
"11","09","2010",NA,0,0,47.1
"11","10","2010",NA,0,0,2.5
"11","11","2010",NA,0,0,0.1
"11","12","2010",NA,0,0,22.7
"11","13","2010",NA,14.2,0,0
"11","14","2010",NA,0,0,0.2
"11","15","2010",NA,0,0,0
"11","16","2010",NA,0,0,0.3
"11","17","2010",NA,0,0,4.9
"11","18","2010",NA,0,0,5.4
"11","19","2010",NA,0,0,0
"11","20","2010",NA,0,0,0
"11","21","2010",NA,0,0,0
"11","22","2010",NA,0,0,0
"11","23","2010",NA,0,0,0
"11","24","2010",NA,0,0,0
"11","25","2010",NA,0,0,0
"11","26","2010",NA,0,4,1.5
"11","27","2010",NA,0,5,2.7
"11","28","2010",NA,0,6,0
"11","29","2010",NA,0,0,0.5
"11","30","2010",NA,0,0,0
"12","01","2010",NA,0,3,0.6
"12","02","2010",NA,24.8,0,0.4
"12","03","2010",NA,0,8,1
"12","04","2010",NA,0,3,1
"12","05","2010",NA,0,0,0
"12","06","2010",NA,0,0,5.9
"12","07","2010",NA,0,11,0
"12","08","2010",NA,0,0,0
"12","09","2010",NA,0,0,0.4
"12","10","2010",NA,0,0,0
"12","11","2010",NA,0,0,0.2
"12","12","2010",NA,0,5,0
"12","13","2010",NA,0,0,0
"12","14","2010",NA,0,0,0
"12","15","2010",NA,0,0,0
"12","16","2010",NA,0,0,0
"12","17","2010",NA,0,0,0
"12","18","2010",NA,0,0,0
"12","19","2010",NA,0,0,0
"12","20","2010",NA,0,0,0
"12","21","2010",NA,0,0,0
"12","22","2010",NA,0,0,0
"12","23","2010",NA,0,0,0
"12","24","2010",NA,0,0,0.3
"12","25","2010",NA,0,8,0.2
"12","26","2010",NA,0,7,0.2
"12","27","2010",NA,0,6,0
"12","28","2010",NA,0,0,0.3
"12","29","2010",NA,0,0,0
"12","30","2010",NA,0,0,0
"12","31","2010",NA,0,0,0
"01","01","2011",NA,0,0,0
"01","02","2011",NA,0,3,2.2
"01","03","2011",NA,0,5,0
"01","04","2011",NA,0,0,0
"01","05","2011",NA,0,0,0
"01","06","2011",NA,0,0,51.1
"01","07","2011",NA,18.6,0,7.1
"01","08","2011",NA,0,8,0
"01","09","2011",NA,0,0,0
"01","10","2011",NA,0,0,0
"01","11","2011",NA,0,9,0
"01","12","2011",NA,0,0,0
"01","13","2011",NA,0,0,0
"01","14","2011",NA,0,0,0
"01","15","2011",NA,0,0,0
"01","16","2011",NA,0,0,0
"01","17","2011",NA,0,0,0
"01","18","2011",NA,0,0,0
"01","19","2011",NA,0,0,0
"01","20","2011",NA,0,0,0
"01","21","2011",NA,0,0,0
"01","22","2011",NA,0,0,0
"01","23","2011",NA,0,0,0
"01","24","2011",NA,0,0,0
"01","25","2011",NA,0,0,0
"01","26","2011",NA,0,0,0
"01","27","2011",NA,0,0,0
"01","28","2011",NA,0,0,0
"01","29","2011",NA,0,0,0
"01","30","2011",NA,0,0,0
"01","31","2011",NA,0,0,0
"02","01","2011",NA,0,0,0
"02","02","2011",NA,0,0,0
"02","03","2011",NA,0,0,0
"02","04","2011",NA,0,0,0
"02","05","2011",NA,0,0,0
"02","06","2011",NA,0,0,0
"02","07","2011",NA,0,5,0
"02","08","2011",NA,0,1,0
"02","09","2011",NA,0,0,0
"02","10","2011",NA,0,0,0
"02","11","2011",NA,0,0,0
"02","12","2011",NA,0,0,0
"02","13","2011",NA,0,0,0
"02","14","2011",NA,0,0,0
"02","15","2011",NA,0,0,0
"02","16","2011",NA,0,0,0
"02","17","2011",NA,0,0,0
"02","18","2011",NA,0,0,0
"02","19","2011",NA,0,0,0
"02","20","2011",NA,0,0,0
"02","21","2011",NA,0,0,0
"02","22","2011",NA,0,0,0
"02","23","2011",NA,0,0,0
"02","24","2011",NA,0,0,9.4
"02","25","2011",NA,0,0,0
"02","26","2011",NA,98.4,3,18.8
"02","27","2011",NA,0,2,6.4
"02","28","2011",NA,0,2,3.3
"03","01","2011",NA,0,0,0
"03","02","2011",NA,0,0,0
"03","03","2011",NA,0,0,0
"03","04","2011",NA,0,0,0
"03","05","2011",NA,0,1,0
"03","06","2011",NA,0,0,17
"03","07","2011",NA,0,0,0
"03","08","2011",NA,0,0,0
"03","09","2011",NA,0,2,0
"03","10","2011",NA,0,9,0
"03","11","2011",NA,0,0,0
"03","12","2011",NA,0,0,0
"03","13","2011",NA,0,0,0
"03","14","2011",NA,0,0,0
"03","15","2011",NA,0,0,0
"03","16","2011",NA,0,0,0
"03","17","2011",NA,0,2,0.1
"03","18","2011",NA,0,0,5.9
"03","19","2011",NA,0,0,0
