"month","day","year","36015020","36025010"
"01","01","2005",NA,NA
"01","02","2005",NA,NA
"01","03","2005",NA,NA
"01","04","2005",NA,NA
"01","05","2005",NA,NA
"01","06","2005",NA,NA
"01","07","2005",NA,NA
"01","08","2005",NA,NA
"01","09","2005",NA,NA
"01","10","2005",NA,NA
"01","11","2005",NA,NA
"01","12","2005",NA,NA
"01","13","2005",NA,NA
"01","14","2005",NA,NA
"01","15","2005",NA,NA
"01","16","2005",NA,NA
"01","17","2005",NA,NA
"01","18","2005",NA,NA
"01","19","2005",NA,NA
"01","20","2005",NA,NA
"01","21","2005",NA,NA
"01","22","2005",NA,NA
"01","23","2005",NA,NA
"01","24","2005",NA,NA
"01","25","2005",NA,NA
"01","26","2005",NA,NA
"01","27","2005",NA,NA
"01","28","2005",NA,NA
"01","29","2005",NA,NA
"01","30","2005",NA,NA
"01","31","2005",NA,NA
"02","01","2005",NA,NA
"02","02","2005",NA,NA
"02","03","2005",NA,NA
"02","04","2005",NA,NA
"02","05","2005",NA,NA
"02","06","2005",NA,NA
"02","07","2005",NA,NA
"02","08","2005",NA,NA
"02","09","2005",NA,NA
"02","10","2005",NA,NA
"02","11","2005",NA,NA
"02","12","2005",NA,NA
"02","13","2005",NA,NA
"02","14","2005",NA,NA
"02","15","2005",NA,NA
"02","16","2005",NA,NA
"02","17","2005",NA,NA
"02","18","2005",NA,NA
"02","19","2005",NA,NA
"02","20","2005",NA,NA
"02","21","2005",NA,NA
"02","22","2005",NA,NA
"02","23","2005",NA,NA
"02","24","2005",NA,NA
"02","25","2005",NA,NA
"02","26","2005",NA,NA
"02","27","2005",NA,NA
"02","28","2005",NA,NA
"03","01","2005",NA,NA
"03","02","2005",NA,NA
"03","03","2005",NA,NA
"03","04","2005",NA,NA
"03","05","2005",NA,NA
"03","06","2005",NA,NA
"03","07","2005",NA,NA
"03","08","2005",NA,NA
"03","09","2005",NA,NA
"03","10","2005",NA,NA
"03","11","2005",NA,NA
"03","12","2005",NA,NA
"03","13","2005",NA,NA
"03","14","2005",NA,NA
"03","15","2005",NA,NA
"03","16","2005",NA,NA
"03","17","2005",NA,NA
"03","18","2005",NA,NA
"03","19","2005",NA,NA
"03","20","2005",NA,NA
"03","21","2005",NA,NA
"03","22","2005",NA,NA
"03","23","2005",NA,NA
"03","24","2005",NA,NA
"03","25","2005",NA,NA
"03","26","2005",NA,NA
"03","27","2005",NA,NA
"03","28","2005",NA,NA
"03","29","2005",NA,NA
"03","30","2005",NA,NA
"03","31","2005",NA,NA
"04","01","2005",NA,NA
"04","02","2005",NA,NA
"04","03","2005",NA,NA
"04","04","2005",NA,NA
"04","05","2005",NA,NA
"04","06","2005",NA,NA
"04","07","2005",NA,NA
"04","08","2005",NA,NA
"04","09","2005",NA,NA
"04","10","2005",NA,NA
"04","11","2005",NA,NA
"04","12","2005",NA,NA
"04","13","2005",NA,NA
"04","14","2005",NA,NA
"04","15","2005",NA,NA
"04","16","2005",NA,NA
"04","17","2005",NA,NA
"04","18","2005",NA,NA
"04","19","2005",NA,NA
"04","20","2005",NA,NA
"04","21","2005",NA,24
"04","22","2005",NA,NA
"04","23","2005",NA,NA
"04","24","2005",NA,22
"04","25","2005",NA,NA
"04","26","2005",NA,23
"04","27","2005",NA,NA
"04","28","2005",NA,23
"04","29","2005",NA,25
"04","30","2005",NA,23.2
"05","01","2005",NA,22
"05","02","2005",NA,NA
"05","03","2005",NA,22
"05","04","2005",NA,24
"05","05","2005",NA,NA
"05","06","2005",NA,24.2
"05","07","2005",NA,NA
"05","08","2005",NA,22.1
"05","09","2005",NA,23
"05","10","2005",NA,NA
"05","11","2005",NA,23
"05","12","2005",NA,24.2
"05","13","2005",NA,23
"05","14","2005",NA,21.3
"05","15","2005",NA,22.3
"05","16","2005",NA,22
"05","17","2005",NA,22
"05","18","2005",NA,23
"05","19","2005",NA,23.2
"05","20","2005",NA,23
"05","21","2005",NA,23
"05","22","2005",NA,22.1
"05","23","2005",NA,24
"05","24","2005",NA,23
"05","25","2005",NA,23
"05","26","2005",NA,23.2
"05","27","2005",NA,21
"05","28","2005",NA,23
"05","29","2005",NA,21.1
"05","30","2005",NA,NA
"05","31","2005",NA,NA
"06","01","2005",NA,20.3
"06","02","2005",NA,20
"06","03","2005",NA,21
"06","04","2005",NA,21
"06","05","2005",NA,22
"06","06","2005",NA,20
"06","07","2005",NA,23.2
"06","08","2005",NA,23.3
"06","09","2005",NA,24
"06","10","2005",NA,NA
"06","11","2005",NA,NA
"06","12","2005",NA,NA
"06","13","2005",NA,NA
"06","14","2005",NA,NA
"06","15","2005",NA,24.4
"06","16","2005",NA,NA
"06","17","2005",NA,NA
"06","18","2005",NA,NA
"06","19","2005",NA,NA
"06","20","2005",NA,24
"06","21","2005",NA,24
"06","22","2005",NA,24.3
"06","23","2005",NA,NA
"06","24","2005",NA,NA
"06","25","2005",NA,23.4
"06","26","2005",NA,22.4
"06","27","2005",NA,21.2
"06","28","2005",NA,22.2
"06","29","2005",NA,23.2
"06","30","2005",NA,22.2
"07","01","2005",NA,22
"07","02","2005",NA,25
"07","03","2005",NA,NA
"07","04","2005",NA,NA
"07","05","2005",NA,24.6
"07","06","2005",NA,24
"07","07","2005",NA,22.8
"07","08","2005",NA,22.8
"07","09","2005",NA,23.2
"07","10","2005",NA,23
"07","11","2005",NA,23.4
"07","12","2005",NA,22.8
"07","13","2005",NA,23.2
"07","14","2005",NA,25
"07","15","2005",NA,23.6
"07","16","2005",NA,NA
"07","17","2005",NA,25.4
"07","18","2005",NA,NA
"07","19","2005",NA,22.6
"07","20","2005",NA,20.8
"07","21","2005",NA,NA
"07","22","2005",NA,24.2
"07","23","2005",NA,23.4
"07","24","2005",NA,NA
"07","25","2005",NA,24.2
"07","26","2005",NA,24.2
"07","27","2005",NA,24.6
"07","28","2005",NA,NA
"07","29","2005",NA,NA
"07","30","2005",NA,23.2
"07","31","2005",NA,25
"08","01","2005",NA,24.2
"08","02","2005",NA,24
"08","03","2005",NA,23.4
"08","04","2005",NA,24.6
"08","05","2005",NA,NA
"08","06","2005",NA,23
"08","07","2005",NA,22
"08","08","2005",NA,NA
"08","09","2005",NA,24.8
"08","10","2005",NA,23.6
"08","11","2005",NA,NA
"08","12","2005",NA,23
"08","13","2005",NA,25.2
"08","14","2005",NA,25
"08","15","2005",NA,21.4
"08","16","2005",NA,23
"08","17","2005",NA,20.4
"08","18","2005",NA,20.4
"08","19","2005",NA,NA
"08","20","2005",NA,23.2
"08","21","2005",NA,22.8
"08","22","2005",NA,24.2
"08","23","2005",NA,24.6
"08","24","2005",NA,24
"08","25","2005",NA,23.8
"08","26","2005",NA,24.8
"08","27","2005",NA,23.4
"08","28","2005",NA,22.2
"08","29","2005",NA,25
"08","30","2005",NA,25.8
"08","31","2005",NA,24
"09","01","2005",NA,NA
"09","02","2005",NA,NA
"09","03","2005",NA,NA
"09","04","2005",NA,23
"09","05","2005",NA,NA
"09","06","2005",NA,23
"09","07","2005",NA,NA
"09","08","2005",NA,NA
"09","09","2005",NA,20
"09","10","2005",NA,NA
"09","11","2005",NA,22.4
"09","12","2005",NA,23.2
"09","13","2005",NA,23
"09","14","2005",NA,NA
"09","15","2005",NA,22.6
"09","16","2005",NA,22.4
"09","17","2005",NA,NA
"09","18","2005",NA,23.2
"09","19","2005",NA,NA
"09","20","2005",NA,24
"09","21","2005",NA,NA
"09","22","2005",NA,NA
"09","23","2005",NA,26
"09","24","2005",NA,26.2
"09","25","2005",NA,26.4
"09","26","2005",NA,25.4
"09","27","2005",NA,21.8
"09","28","2005",NA,NA
"09","29","2005",NA,NA
"09","30","2005",NA,23
"10","01","2005",NA,NA
"10","02","2005",NA,NA
"10","03","2005",NA,25.4
"10","04","2005",NA,24.2
"10","05","2005",NA,23.6
"10","06","2005",NA,25
"10","07","2005",NA,NA
"10","08","2005",NA,NA
"10","09","2005",NA,NA
"10","10","2005",NA,24
"10","11","2005",NA,NA
"10","12","2005",NA,23.6
"10","13","2005",NA,21.6
"10","14","2005",13.5285714285714,24.2
"10","15","2005",13.9291666666667,21
"10","16","2005",14.9666666666667,NA
"10","17","2005",15.7260869565217,23.6
"10","18","2005",16.0958333333333,24.6
"10","19","2005",NA,25
"10","20","2005",NA,25.6
"10","21","2005",16.325,24
"10","22","2005",15.7647058823529,NA
"10","23","2005",NA,NA
"10","24","2005",13.1208333333333,24
"10","25","2005",13.7714285714286,23
"10","26","2005",13.19,24.2
"10","27","2005",NA,24.8
"10","28","2005",15.2333333333333,25
"10","29","2005",14.3333333333333,23.8
"10","30","2005",15.3681818181818,NA
"10","31","2005",16.5041666666667,24.2
"11","01","2005",15.58,NA
"11","02","2005",16.88125,23.8
"11","03","2005",15.9826086956522,24.6
"11","04","2005",16.1708333333333,24
"11","05","2005",15.7625,NA
"11","06","2005",15.8260869565217,NA
"11","07","2005",15.948,22.4
"11","08","2005",12.12,24
"11","09","2005",NA,23.4
"11","10","2005",NA,21.2
"11","11","2005",NA,22.4
"11","12","2005",NA,22.4
"11","13","2005",NA,23.6
"11","14","2005",NA,22.4
"11","15","2005",NA,22
"11","16","2005",NA,22.2
"11","17","2005",NA,NA
"11","18","2005",NA,NA
"11","19","2005",NA,22.2
"11","20","2005",NA,23.6
"11","21","2005",25.0521739130435,22.6
"11","22","2005",26.5166666666667,23
"11","23","2005",26.324,21
"11","24","2005",25.2666666666667,22.4
"11","25","2005",23.35,22.4
"11","26","2005",26.5869565217391,23
"11","27","2005",25.8833333333333,21.4
"11","28","2005",25.3916666666667,22
"11","29","2005",25.6875,23.4
"11","30","2005",25.9863636363636,22
"12","01","2005",26.025,23
"12","02","2005",25.872,23.2
"12","03","2005",25.9333333333333,23.4
"12","04","2005",25.7913043478261,23.2
"12","05","2005",26.012,23
"12","06","2005",26.3708333333333,23.2
"12","07","2005",26.1913043478261,22.2
"12","08","2005",25.452,21.4
"12","09","2005",26.304347826087,21.4
"12","10","2005",25.62,23
"12","11","2005",23.2958333333333,24
"12","12","2005",26.1913043478261,22.2
"12","13","2005",26.044,23
"12","14","2005",25.5041666666667,23
"12","15","2005",25.404347826087,20.2
"12","16","2005",26.9578947368421,22
"12","17","2005",25.4125,22.2
"12","18","2005",26.2608695652174,23
"12","19","2005",25.1458333333333,22.4
"12","20","2005",24.6875,21.4
"12","21","2005",25.075,20.8
"12","22","2005",25.4347826086957,22.4
"12","23","2005",25.632,21
"12","24","2005",25.5666666666667,21
"12","25","2005",25.975,23.2
"12","26","2005",24.8434782608696,20.8
"12","27","2005",24.8333333333333,22.6
"12","28","2005",24.9818181818182,23.6
"12","29","2005",24.2260869565217,23.4
"12","30","2005",23.976,23.2
"12","31","2005",NA,21
"01","01","2006",24.1,22.2
"01","02","2006",27.64,21.2
"01","03","2006",25.4833333333333,23
"01","04","2006",25.244,20.2
"01","05","2006",27.75,22
"01","06","2006",27.488,22
"01","07","2006",25.6086956521739,20.8
"01","08","2006",26.008,22
"01","09","2006",23.78,23.6
"01","10","2006",23.744,22.4
"01","11","2006",24.6954545454545,20.2
"01","12","2006",24.412,24
"01","13","2006",NA,20.8
"01","14","2006",27.6153846153846,23
"01","15","2006",27.05,21.4
"01","16","2006",NA,20.4
"01","17","2006",25.7384615384615,23.2
"01","18","2006",NA,21
"01","19","2006",24.588,23.6
"01","20","2006",23.9791666666667,22.2
"01","21","2006",24.9846153846154,24.4
"01","22","2006",26.375,NA
"01","23","2006",26.972,23
"01","24","2006",26.112,23.6
"01","25","2006",NA,24.4
"01","26","2006",NA,23
"01","27","2006",25.4260869565217,23
"01","28","2006",NA,24
"01","29","2006",NA,21
"01","30","2006",NA,NA
"01","31","2006",26.5478260869565,24.2
"02","01","2006",NA,NA
"02","02","2006",NA,NA
"02","03","2006",NA,NA
"02","04","2006",26.6695652173913,NA
"02","05","2006",NA,NA
"02","06","2006",NA,NA
"02","07","2006",NA,NA
"02","08","2006",NA,NA
"02","09","2006",NA,NA
"02","10","2006",NA,NA
"02","11","2006",NA,NA
"02","12","2006",26.3478260869565,NA
"02","13","2006",NA,NA
"02","14","2006",NA,NA
"02","15","2006",NA,NA
"02","16","2006",25.7791666666667,NA
"02","17","2006",NA,NA
"02","18","2006",NA,NA
"02","19","2006",NA,NA
"02","20","2006",25.6416666666667,NA
"02","21","2006",NA,NA
"02","22","2006",NA,NA
"02","23","2006",NA,NA
"02","24","2006",27.0304347826087,NA
"02","25","2006",NA,NA
"02","26","2006",NA,NA
"02","27","2006",NA,NA
"02","28","2006",26.9583333333333,NA
"03","01","2006",NA,NA
"03","02","2006",NA,NA
"03","03","2006",NA,NA
"03","04","2006",28.3458333333333,NA
"03","05","2006",NA,NA
"03","06","2006",NA,NA
"03","07","2006",NA,NA
"03","08","2006",25.3583333333333,NA
"03","09","2006",NA,NA
"03","10","2006",NA,NA
"03","11","2006",NA,NA
"03","12","2006",25.75,NA
"03","13","2006",NA,NA
"03","14","2006",NA,NA
"03","15","2006",NA,NA
"03","16","2006",26.232,NA
"03","17","2006",NA,NA
"03","18","2006",NA,NA
"03","19","2006",NA,NA
"03","20","2006",24.2347826086957,NA
"03","21","2006",NA,NA
"03","22","2006",NA,NA
"03","23","2006",34.62,NA
"03","24","2006",26.784,NA
"03","25","2006",NA,NA
"03","26","2006",NA,NA
"03","27","2006",NA,NA
"03","28","2006",25.2409090909091,NA
"03","29","2006",NA,NA
"03","30","2006",NA,NA
"03","31","2006",NA,NA
"04","01","2006",27.3818181818182,NA
"04","02","2006",NA,NA
"04","03","2006",NA,NA
"04","04","2006",NA,NA
"04","05","2006",NA,NA
"04","06","2006",NA,NA
"04","07","2006",NA,NA
"04","08","2006",NA,NA
"04","09","2006",27.0541666666667,NA
"04","10","2006",NA,NA
"04","11","2006",NA,NA
"04","12","2006",NA,NA
"04","13","2006",23.8625,NA
"04","14","2006",NA,NA
"04","15","2006",NA,NA
"04","16","2006",NA,NA
"04","17","2006",24.7083333333333,NA
"04","18","2006",NA,NA
"04","19","2006",NA,NA
"04","20","2006",NA,NA
"04","21","2006",26.8541666666667,NA
"04","22","2006",NA,NA
"04","23","2006",33.948,NA
"04","24","2006",NA,NA
"04","25","2006",26.3608695652174,NA
"04","26","2006",NA,NA
"04","27","2006",NA,NA
"04","28","2006",NA,NA
"04","29","2006",25.372,NA
"04","30","2006",NA,NA
"05","01","2006",NA,NA
"05","02","2006",NA,NA
"05","03","2006",24.0083333333333,NA
"05","04","2006",NA,NA
"05","05","2006",NA,NA
"05","06","2006",NA,NA
"05","07","2006",24.8291666666667,NA
"05","08","2006",NA,NA
"05","09","2006",NA,NA
"05","10","2006",NA,NA
"05","11","2006",24.8130434782609,NA
"05","12","2006",NA,NA
"05","13","2006",NA,NA
"05","14","2006",NA,NA
"05","15","2006",25.3708333333333,NA
"05","16","2006",NA,NA
"05","17","2006",NA,NA
"05","18","2006",NA,NA
"05","19","2006",23.6583333333333,NA
"05","20","2006",NA,NA
"05","21","2006",NA,NA
"05","22","2006",NA,NA
"05","23","2006",26.4086956521739,NA
"05","24","2006",NA,NA
"05","25","2006",NA,NA
"05","26","2006",NA,NA
"05","27","2006",25.9086956521739,NA
"05","28","2006",NA,NA
"05","29","2006",NA,NA
"05","30","2006",NA,NA
"05","31","2006",25.75,NA
"06","01","2006",NA,NA
"06","02","2006",NA,NA
"06","03","2006",NA,NA
"06","04","2006",26.272,NA
"06","05","2006",NA,NA
"06","06","2006",NA,NA
"06","07","2006",34.8583333333333,NA
"06","08","2006",23.432,NA
"06","09","2006",NA,NA
"06","10","2006",NA,NA
"06","11","2006",NA,NA
"06","12","2006",NA,NA
"06","13","2006",NA,NA
"06","14","2006",NA,NA
"06","15","2006",NA,NA
"06","16","2006",26.4608695652174,NA
"06","17","2006",NA,NA
"06","18","2006",NA,NA
"06","19","2006",NA,NA
"06","20","2006",26.375,NA
"06","21","2006",NA,NA
"06","22","2006",NA,NA
"06","23","2006",NA,NA
"06","24","2006",26.5,NA
"06","25","2006",NA,NA
"06","26","2006",NA,NA
"06","27","2006",NA,NA
"06","28","2006",25.2304347826087,NA
"06","29","2006",NA,NA
"06","30","2006",NA,NA
"07","01","2006",NA,NA
"07","02","2006",26.595652173913,NA
"07","03","2006",NA,NA
"07","04","2006",NA,NA
"07","05","2006",NA,NA
"07","06","2006",23.9,NA
"07","07","2006",NA,NA
"07","08","2006",NA,NA
"07","09","2006",NA,NA
"07","10","2006",23.6666666666667,NA
"07","11","2006",NA,NA
"07","12","2006",NA,NA
"07","13","2006",NA,NA
"07","14","2006",24.33125,NA
"07","15","2006",NA,NA
"07","16","2006",NA,NA
"07","17","2006",NA,NA
"07","18","2006",25.1391304347826,NA
"07","19","2006",NA,NA
"07","20","2006",NA,NA
"07","21","2006",NA,NA
"07","22","2006",23.595652173913,NA
"07","23","2006",NA,NA
"07","24","2006",34.108,NA
"07","25","2006",NA,NA
"07","26","2006",26.2208333333333,NA
"07","27","2006",NA,NA
"07","28","2006",NA,NA
"07","29","2006",NA,NA
"07","30","2006",25.5833333333333,NA
"07","31","2006",NA,NA
"08","01","2006",NA,NA
"08","02","2006",NA,NA
"08","03","2006",25.6142857142857,NA
"08","04","2006",NA,NA
"08","05","2006",NA,NA
"08","06","2006",NA,NA
"08","07","2006",24.3722222222222,NA
"08","08","2006",NA,NA
"08","09","2006",NA,NA
"08","10","2006",NA,NA
"08","11","2006",21.94,NA
"08","12","2006",NA,NA
"08","13","2006",NA,NA
"08","14","2006",NA,NA
"08","15","2006",27.05,NA
"08","16","2006",NA,NA
"08","17","2006",NA,NA
"08","18","2006",26.2826086956522,NA
"08","19","2006",24.6958333333333,NA
"08","20","2006",24.032,NA
"08","21","2006",25.675,NA
"08","22","2006",25.2458333333333,NA
"08","23","2006",26.9739130434783,NA
"08","24","2006",24.512,NA
"08","25","2006",25.1782608695652,NA
"08","26","2006",26.428,NA
"08","27","2006",26.55,NA
"08","28","2006",25.5416666666667,NA
"08","29","2006",25.4083333333333,NA
"08","30","2006",25.0416666666667,NA
"08","31","2006",26.2125,NA
"09","01","2006",27.3826086956522,NA
"09","02","2006",27.7,NA
"09","03","2006",28.056,NA
"09","04","2006",25.0041666666667,NA
"09","05","2006",26.1478260869565,NA
"09","06","2006",26.028,NA
"09","07","2006",25.7521739130435,NA
"09","08","2006",25.5791666666667,NA
"09","09","2006",27.0208333333333,NA
"09","10","2006",26.3181818181818,NA
"09","11","2006",24.4583333333333,NA
"09","12","2006",25.3086956521739,NA
"09","13","2006",26.452,NA
"09","14","2006",27.2565217391304,NA
"09","15","2006",27.7304347826087,NA
"09","16","2006",24.45,23
"09","17","2006",25.2136363636364,NA
"09","18","2006",24.7166666666667,20.8
"09","19","2006",26.1291666666667,22.2
"09","20","2006",26.944,21.2
"09","21","2006",27.5916666666667,22
"09","22","2006",26.9,23
"09","23","2006",26.7190476190476,23
"09","24","2006",25.128,20.8
"09","25","2006",25.5083333333333,NA
"09","26","2006",26.4095238095238,NA
"09","27","2006",27.3608695652174,23.4
"09","28","2006",27.5916666666667,24
"09","29","2006",25.995652173913,24
"09","30","2006",26.8260869565217,23
"10","01","2006",25.8565217391304,24
"10","02","2006",25.8708333333333,24
"10","03","2006",26.025,22
"10","04","2006",26.348,22.4
"10","05","2006",26.7318181818182,24
"10","06","2006",27.276,24.2
"10","07","2006",28.4826086956522,26
"10","08","2006",26.28,23
"10","09","2006",24.3958333333333,23.4
"10","10","2006",27.4708333333333,23
"10","11","2006",25.92,25
"10","12","2006",27.3875,22.8
"10","13","2006",27.6428571428571,24
"10","14","2006",28.02,23
"10","15","2006",26.2958333333333,23.6
"10","16","2006",26.5695652173913,NA
"10","17","2006",25.3863636363636,22
"10","18","2006",26.4875,23.8
"10","19","2006",25.95,23
"10","20","2006",24.8083333333333,23
"10","21","2006",25.5409090909091,22
"10","22","2006",27.0791666666667,24
"10","23","2006",24.1636363636364,23
"10","24","2006",21.45,21.2
"10","25","2006",28.1375,24.4
"10","26","2006",25.548,25
"10","27","2006",26.247619047619,23.2
"10","28","2006",27.044,NA
"10","29","2006",26.9791666666667,NA
"10","30","2006",28.145,24
"10","31","2006",27.8739130434783,25
"11","01","2006",26.82,24.6
"11","02","2006",26.7291666666667,25
"11","03","2006",26.975,NA
"11","04","2006",26.5909090909091,NA
"11","05","2006",27.92,24
"11","06","2006",27.3086956521739,23
"11","07","2006",26.9458333333333,25
"11","08","2006",26.5,NA
"11","09","2006",25.475,24
"11","10","2006",NA,23
"11","11","2006",NA,25
"11","12","2006",NA,25
"11","13","2006",23.5652173913043,23
"11","14","2006",25.396,21.8
"11","15","2006",24.9565217391304,22
"11","16","2006",26.0208333333333,22
"11","17","2006",23.7791666666667,22.2
"11","18","2006",21.88,20
"11","19","2006",NA,23
"11","20","2006",NA,22
"11","21","2006",NA,22.2
"11","22","2006",24.9142857142857,23
"11","23","2006",26.8875,23
"11","24","2006",27.0173913043478,23.2
"11","25","2006",26.2461538461538,NA
"11","26","2006",26.8333333333333,23.6
"11","27","2006",26.84,22
"11","28","2006",26.3727272727273,22
"11","29","2006",25.5333333333333,24.6
"11","30","2006",28.2666666666667,24.6
"12","01","2006",26.592,23.2
"12","02","2006",26.3434782608696,23.2
"12","03","2006",26.85,24.6
"12","04","2006",25.9913043478261,24.2
"12","05","2006",26.5833333333333,22.6
"12","06","2006",26.7928571428571,24.6
"12","07","2006",NA,24
"12","08","2006",NA,24
"12","09","2006",27.3272727272727,24
"12","10","2006",26.8,NA
"12","11","2006",26.02,NA
"12","12","2006",26.0541666666667,24.2
"12","13","2006",25.804347826087,24.2
"12","14","2006",25.8791666666667,24.6
"12","15","2006",27.3583333333333,24.2
"12","16","2006",26.53,22
"12","17","2006",25.4142857142857,23
"12","18","2006",25.975,24
"12","19","2006",26.2826086956522,23.2
"12","20","2006",26.8227272727273,24
"12","21","2006",28.3117647058824,23.6
"12","22","2006",26.4541666666667,23
"12","23","2006",24.4125,24
"12","24","2006",25.5083333333333,23.2
"12","25","2006",25.75,23
"12","26","2006",25.9583333333333,24
"12","27","2006",25.6304347826087,23.6
"12","28","2006",26.0375,23
"12","29","2006",26.272,24
"12","30","2006",25.595652173913,24.4
"12","31","2006",25.8291666666667,24
"01","01","2007",26.56,23
"01","02","2007",26.3916666666667,23.2
"01","03","2007",26.0772727272727,24
"01","04","2007",25.348,22.4
"01","05","2007",25.847619047619,24.6
"01","06","2007",25.4739130434783,22.6
"01","07","2007",25.048,23.4
"01","08","2007",25.3857142857143,23.6
"01","09","2007",27.1666666666667,24.6
"01","10","2007",26.7375,24.4
"01","11","2007",26.9458333333333,NA
"01","12","2007",26.564,23
"01","13","2007",26.1416666666667,23
"01","14","2007",27.1086956521739,24.4
"01","15","2007",26.3791666666667,23.2
"01","16","2007",26.5952380952381,NA
"01","17","2007",26.28,25
"01","18","2007",27.3217391304348,NA
"01","19","2007",26.4,24
"01","20","2007",26.7791666666667,NA
"01","21","2007",27.0681818181818,24
"01","22","2007",26.9458333333333,25
"01","23","2007",26.775,24.6
"01","24","2007",26.6958333333333,24.2
"01","25","2007",26.7291666666667,24
"01","26","2007",26.6208333333333,24.4
"01","27","2007",26.9375,24.2
"01","28","2007",27.2833333333333,24.6
"01","29","2007",27.4916666666667,24.6
"01","30","2007",27.3916666666667,NA
"01","31","2007",27.3041666666667,NA
"02","01","2007",26.016,23
"02","02","2007",25.9375,24
"02","03","2007",25.6791666666667,23.8
"02","04","2007",26.7208333333333,23.6
"02","05","2007",26.7833333333333,22.4
"02","06","2007",26.4,24
"02","07","2007",26.5434782608696,24.2
"02","08","2007",26.5666666666667,24.6
"02","09","2007",27.0913043478261,23.2
"02","10","2007",26.808,24
"02","11","2007",27.5833333333333,22
"02","12","2007",27.5708333333333,24
"02","13","2007",27.2541666666667,24.6
"02","14","2007",27.8913043478261,23.6
"02","15","2007",28.4375,25
"02","16","2007",27.8125,23
"02","17","2007",28.4166666666667,24
"02","18","2007",28.464,24
"02","19","2007",27.925,24.2
"02","20","2007",27.7909090909091,22.6
"02","21","2007",27.8375,23
"02","22","2007",26.6666666666667,24
"02","23","2007",26.492,22.6
"02","24","2007",28.8521739130435,24
"02","25","2007",24.904,22.2
"02","26","2007",27.4666666666667,24.2
"02","27","2007",28.225,24
"02","28","2007",28.625,24
"03","01","2007",27.3521739130435,20
"03","02","2007",28.1454545454545,19
"03","03","2007",28.4166666666667,23.2
"03","04","2007",27.9782608695652,25
"03","05","2007",27.4,24.4
"03","06","2007",27.9130434782609,24.2
"03","07","2007",28.5,24.4
"03","08","2007",28.22,24.4
"03","09","2007",26.7181818181818,24
"03","10","2007",27.395652173913,23
"03","11","2007",28.4291666666667,24
"03","12","2007",27.4916666666667,22
"03","13","2007",28.1478260869565,22.2
"03","14","2007",28.925,24.6
"03","15","2007",30.2470588235294,25
"03","16","2007",27.8875,22.2
"03","17","2007",25.35,24
"03","18","2007",NA,23.2
"03","19","2007",NA,23.6
"03","20","2007",29.5,23.2
"03","21","2007",28.5041666666667,23
"03","22","2007",28.78125,24.4
"03","23","2007",31.2941176470588,23.4
"03","24","2007",29.1782608695652,23.6
"03","25","2007",24.8083333333333,24
"03","26","2007",26.2916666666667,23
"03","27","2007",26.4375,22
"03","28","2007",27.7083333333333,23
"03","29","2007",24.2260869565217,22
"03","30","2007",26.995652173913,23.4
"03","31","2007",25.62,23
"04","01","2007",25.7708333333333,22.2
"04","02","2007",25.2833333333333,23.6
"04","03","2007",25.1391304347826,24.4
"04","04","2007",25.8583333333333,23.8
"04","05","2007",25.4,24
"04","06","2007",24.2625,23.4
"04","07","2007",NA,22
"04","08","2007",NA,22
"04","09","2007",NA,23
"04","10","2007",NA,24
"04","11","2007",NA,23.4
"04","12","2007",NA,23.2
"04","13","2007",NA,23.4
"04","14","2007",NA,24.4
"04","15","2007",NA,23
"04","16","2007",NA,24.2
"04","17","2007",NA,24.2
"04","18","2007",NA,23.6
"04","19","2007",NA,22.2
"04","20","2007",NA,22.4
"04","21","2007",NA,22.6
"04","22","2007",NA,22.4
"04","23","2007",NA,22
"04","24","2007",NA,23.4
"04","25","2007",NA,23.6
"04","26","2007",NA,21.2
"04","27","2007",NA,22
"04","28","2007",NA,21
"04","29","2007",NA,NA
"04","30","2007",NA,22.8
"05","01","2007",NA,21.4
"05","02","2007",NA,21.8
"05","03","2007",NA,22
"05","04","2007",NA,22
"05","05","2007",NA,22.6
"05","06","2007",NA,22.4
"05","07","2007",NA,23
"05","08","2007",NA,23.4
"05","09","2007",NA,23
"05","10","2007",NA,22.6
"05","11","2007",NA,22.4
"05","12","2007",NA,22.4
"05","13","2007",NA,22.2
"05","14","2007",NA,23
"05","15","2007",NA,22.4
"05","16","2007",NA,22.2
"05","17","2007",NA,22.4
"05","18","2007",NA,24
"05","19","2007",NA,22
"05","20","2007",NA,23.4
"05","21","2007",NA,22.2
"05","22","2007",NA,23
"05","23","2007",NA,23.4
"05","24","2007",NA,21.4
"05","25","2007",NA,24
"05","26","2007",NA,23.6
"05","27","2007",NA,24.2
"05","28","2007",NA,21.6
"05","29","2007",NA,23
"05","30","2007",NA,21.2
"05","31","2007",NA,22
"06","01","2007",NA,21
"06","02","2007",NA,21.6
"06","03","2007",NA,21.4
"06","04","2007",NA,21.4
"06","05","2007",NA,22
"06","06","2007",NA,24
"06","07","2007",NA,22.2
"06","08","2007",NA,22.2
"06","09","2007",NA,20.2
"06","10","2007",NA,21
"06","11","2007",NA,22.2
"06","12","2007",NA,21
"06","13","2007",NA,21.4
"06","14","2007",NA,22
"06","15","2007",NA,22.6
"06","16","2007",NA,22
"06","17","2007",NA,21.2
"06","18","2007",NA,22.2
"06","19","2007",NA,22.2
"06","20","2007",NA,21.6
"06","21","2007",NA,22.4
"06","22","2007",NA,24
"06","23","2007",NA,23
"06","24","2007",NA,21.4
