"month","day","year","23145020","23195110","24055070"
"09","17","2009",87,NA,NA
"09","18","2009",83,NA,NA
"09","19","2009",87,NA,NA
"09","20","2009",87,NA,NA
"09","21","2009",NA,NA,NA
"09","22","2009",80,NA,NA
"09","23","2009",82,NA,NA
"09","24","2009",NA,NA,NA
"09","25","2009",NA,NA,NA
"09","26","2009",NA,NA,NA
"09","27","2009",79,NA,NA
"09","28","2009",90,NA,NA
"09","29","2009",85,NA,NA
"09","30","2009",NA,NA,NA
"10","01","2009",NA,NA,NA
"10","02","2009",90,NA,NA
"10","03","2009",96,85,NA
"10","04","2009",93,80,NA
"10","05","2009",NA,81,NA
"10","06","2009",85,NA,NA
"10","07","2009",90,NA,NA
"10","08","2009",86,NA,NA
"10","09","2009",72,NA,NA
"10","10","2009",73,79,NA
"10","11","2009",84,88,NA
"10","12","2009",87,84,NA
"10","13","2009",86,87,NA
"10","14","2009",84,85,NA
"10","15","2009",93,NA,NA
"10","16","2009",91,89,NA
"10","17","2009",NA,NA,NA
"10","18","2009",87,NA,NA
"10","19","2009",85,81,NA
"10","20","2009",NA,NA,NA
"10","21","2009",88,81,NA
"10","22","2009",88,73,NA
"10","23","2009",89,NA,NA
"10","24","2009",90,94,NA
"10","25","2009",89,NA,NA
"10","26","2009",80,74,NA
"10","27","2009",79,72,NA
"10","28","2009",87,79,NA
"10","29","2009",82,NA,NA
"10","30","2009",92,NA,NA
"10","31","2009",88,73,NA
"11","01","2009",87,75,NA
"11","02","2009",89,81,NA
"11","03","2009",87,88,NA
"11","04","2009",85,83,NA
"11","05","2009",84,76,NA
"11","06","2009",92,78,NA
"11","07","2009",84,NA,NA
"11","08","2009",92,77,NA
"11","09","2009",89,NA,NA
"11","10","2009",85,79,NA
"11","11","2009",84,74,NA
"11","12","2009",96,82,NA
"11","13","2009",89,76,NA
"11","14","2009",97,82,NA
"11","15","2009",86,NA,NA
"11","16","2009",83,66,NA
"11","17","2009",89,NA,NA
"11","18","2009",85,81,NA
"11","19","2009",84,NA,NA
"11","20","2009",83,72,NA
"11","21","2009",82,68,NA
"11","22","2009",85,77,NA
"11","23","2009",91,75,NA
"11","24","2009",84,71,NA
"11","25","2009",90,71,NA
"11","26","2009",89,NA,NA
"11","27","2009",90,77,NA
"11","28","2009",88,74,NA
"11","29","2009",87,77,NA
"11","30","2009",87,75,NA
"12","01","2009",NA,74,NA
"12","02","2009",82,74,NA
"12","03","2009",NA,NA,NA
"12","04","2009",79,68,NA
"12","05","2009",77,67,NA
"12","06","2009",83,69,NA
"12","07","2009",90,64,NA
"12","08","2009",78,72,NA
"12","09","2009",80,74,NA
"12","10","2009",89,81,NA
"12","11","2009",84,74,NA
"12","12","2009",80,NA,NA
"12","13","2009",80,76,NA
"12","14","2009",81,77,NA
"12","15","2009",81,NA,NA
"12","16","2009",81,83,NA
"12","17","2009",83,NA,NA
"12","18","2009",NA,76,NA
"12","19","2009",NA,77,NA
"12","20","2009",93,NA,NA
"12","21","2009",88,NA,NA
"12","22","2009",86,NA,NA
"12","23","2009",91,NA,NA
"12","24","2009",88,NA,NA
"12","25","2009",89,75,NA
"12","26","2009",90,72,NA
"12","27","2009",88,74,NA
"12","28","2009",88,NA,NA
"12","29","2009",82,69,NA
"12","30","2009",85,NA,NA
"12","31","2009",78,NA,NA
"01","01","2010",77,71,NA
"01","02","2010",78,NA,NA
"01","03","2010",77,69,NA
"01","04","2010",78,67,NA
"01","05","2010",76,NA,NA
"01","06","2010",77,75,NA
"01","07","2010",81,68,NA
"01","08","2010",73,70,NA
"01","09","2010",79,71,NA
"01","10","2010",80,NA,NA
"01","11","2010",85,NA,NA
"01","12","2010",86,NA,NA
"01","13","2010",81,73,NA
"01","14","2010",76,71,NA
"01","15","2010",75,65,NA
"01","16","2010",62,66,NA
"01","17","2010",78,68,NA
"01","18","2010",76,63,NA
"01","19","2010",74,66,NA
"01","20","2010",68,64,NA
"01","21","2010",77,62,NA
"01","22","2010",74,NA,NA
"01","23","2010",88,63,NA
"01","24","2010",84,73,NA
"01","25","2010",NA,75,NA
"01","26","2010",NA,75,NA
"01","27","2010",NA,NA,NA
"01","28","2010",NA,68,NA
"01","29","2010",NA,67,NA
"01","30","2010",76,65,NA
"01","31","2010",73,NA,NA
"02","01","2010",71,NA,NA
"02","02","2010",63,63,NA
"02","03","2010",67,NA,NA
"02","04","2010",68,66,NA
"02","05","2010",74,NA,NA
"02","06","2010",80,53,NA
"02","07","2010",82,NA,NA
"02","08","2010",85,NA,NA
"02","09","2010",80,NA,NA
"02","10","2010",80,61,NA
"02","11","2010",86,NA,NA
"02","12","2010",76,66,NA
"02","13","2010",76,62,NA
"02","14","2010",84,61,NA
"02","15","2010",80,75,NA
"02","16","2010",NA,NA,NA
"02","17","2010",NA,75,NA
"02","18","2010",85,75,NA
"02","19","2010",81,75,NA
"02","20","2010",75,NA,NA
"02","21","2010",81,73,NA
"02","22","2010",86,NA,NA
"02","23","2010",92,72,NA
"02","24","2010",81,71,NA
"02","25","2010",93,NA,NA
"02","26","2010",92,76,NA
"02","27","2010",71,NA,NA
"02","28","2010",76,NA,NA
"03","01","2010",80,65,NA
"03","02","2010",80,69,NA
"03","03","2010",87,NA,NA
"03","04","2010",NA,75,NA
"03","05","2010",86,72,NA
"03","06","2010",86,68,NA
"03","07","2010",82,71,NA
"03","08","2010",90,68,NA
"03","09","2010",85,NA,NA
"03","10","2010",86,70,NA
"03","11","2010",90,67,NA
"03","12","2010",82,73,NA
"03","13","2010",78,70,NA
"03","14","2010",88,69,NA
"03","15","2010",83,NA,NA
"03","16","2010",90,66,NA
"03","17","2010",89,70,NA
"03","18","2010",85,77,NA
"03","19","2010",77,NA,NA
"03","20","2010",83,64,NA
"03","21","2010",86,70,NA
"03","22","2010",82,NA,NA
"03","23","2010",84,71,NA
"03","24","2010",77,73,NA
"03","25","2010",79,72,NA
"03","26","2010",84,76,NA
"03","27","2010",87,72,NA
"03","28","2010",80,NA,NA
"03","29","2010",83,78,NA
"03","30","2010",89,75,NA
"03","31","2010",79,NA,NA
"04","01","2010",80,78,NA
"04","02","2010",84,74,NA
"04","03","2010",91,NA,NA
"04","04","2010",89,74,NA
"04","05","2010",79,72,NA
"04","06","2010",87,76,NA
"04","07","2010",85,71,NA
"04","08","2010",83,67,NA
"04","09","2010",88,73,NA
"04","10","2010",77,NA,NA
"04","11","2010",95,74,NA
"04","12","2010",81,NA,NA
"04","13","2010",NA,74,NA
"04","14","2010",92,75,NA
"04","15","2010",87,71,NA
"04","16","2010",82,73,NA
"04","17","2010",84,70,NA
"04","18","2010",80,NA,NA
"04","19","2010",88,70,NA
"04","20","2010",80,74,NA
"04","21","2010",84,70,NA
"04","22","2010",75,71,NA
"04","23","2010",79,71,NA
"04","24","2010",NA,69,NA
"04","25","2010",79,70,NA
"04","26","2010",84,71,NA
"04","27","2010",83,71,NA
"04","28","2010",90,70,NA
"04","29","2010",90,70,NA
"04","30","2010",92,69,NA
"05","01","2010",86,71,NA
"05","02","2010",90,72,NA
"05","03","2010",88,NA,NA
"05","04","2010",96,72,NA
"05","05","2010",86,74,NA
"05","06","2010",95,74,NA
"05","07","2010",80,75,NA
"05","08","2010",85,NA,NA
"05","09","2010",81,77,NA
"05","10","2010",NA,76,NA
"05","11","2010",NA,73,NA
"05","12","2010",81,74,NA
"05","13","2010",83,NA,NA
"05","14","2010",77,74,NA
"05","15","2010",80,73,NA
"05","16","2010",78,69,NA
"05","17","2010",87,67,NA
"05","18","2010",80,71,NA
"05","19","2010",83,72,NA
"05","20","2010",95,77,NA
"05","21","2010",83,82,NA
"05","22","2010",89,NA,NA
"05","23","2010",85,74,NA
"05","24","2010",78,73,NA
"05","25","2010",82,68,NA
"05","26","2010",89,73,NA
"05","27","2010",97,NA,NA
"05","28","2010",87,NA,NA
"05","29","2010",83,74,NA
"05","30","2010",84,77,NA
"05","31","2010",89,70,NA
"06","01","2010",84,73,NA
"06","02","2010",83,77,NA
"06","03","2010",86,75,NA
"06","04","2010",80,73,NA
"06","05","2010",75,70,NA
"06","06","2010",79,72,NA
"06","07","2010",88,68,NA
"06","08","2010",91,79,NA
"06","09","2010",82,73,NA
"06","10","2010",84,73,NA
"06","11","2010",88,76,NA
"06","12","2010",NA,68,NA
"06","13","2010",90,77,NA
"06","14","2010",94,73,NA
"06","15","2010",NA,73,NA
"06","16","2010",88,NA,NA
"06","17","2010",83,74,NA
"06","18","2010",NA,74,NA
"06","19","2010",NA,74,NA
"06","20","2010",93,75,NA
"06","21","2010",84,72,NA
"06","22","2010",NA,NA,NA
"06","23","2010",NA,74,NA
"06","24","2010",NA,74,NA
"06","25","2010",85,73,NA
"06","26","2010",NA,79,NA
"06","27","2010",96,70,NA
"06","28","2010",84,74,NA
"06","29","2010",81,74,NA
"06","30","2010",87,66,NA
"07","01","2010",NA,69,NA
"07","02","2010",NA,72,NA
"07","03","2010",83,68,NA
"07","04","2010",84,73,NA
"07","05","2010",84,69,NA
"07","06","2010",90,71,NA
"07","07","2010",80,66,NA
"07","08","2010",88,71,NA
"07","09","2010",83,70,NA
"07","10","2010",74,75,NA
"07","11","2010",92,76,NA
"07","12","2010",80,72,NA
"07","13","2010",85,71,NA
"07","14","2010",75,68,NA
"07","15","2010",88,69,NA
"07","16","2010",91,72,NA
"07","17","2010",85,69,NA
"07","18","2010",87,73,NA
"07","19","2010",81,72,NA
"07","20","2010",88,76,NA
"07","21","2010",83,71,NA
"07","22","2010",NA,73,NA
"07","23","2010",NA,72,NA
"07","24","2010",87,72,NA
"07","25","2010",79,NA,NA
"07","26","2010",91,68,NA
"07","27","2010",88,73,NA
"07","28","2010",77,NA,NA
"07","29","2010",90,NA,NA
"07","30","2010",81,71,NA
"07","31","2010",90,75,NA
"08","01","2010",84,75,NA
"08","02","2010",85,74,NA
"08","03","2010",94,73,NA
"08","04","2010",90,70,NA
"08","05","2010",NA,74,NA
"08","06","2010",90,75,NA
"08","07","2010",88,61,NA
"08","08","2010",84,74,NA
"08","09","2010",83,70,NA
"08","10","2010",NA,NA,NA
"08","11","2010",86,72,NA
"08","12","2010",87,72,NA
"08","13","2010",87,NA,NA
"08","14","2010",81,71,NA
"08","15","2010",NA,74,NA
"08","16","2010",NA,72,NA
"08","17","2010",NA,73,NA
"08","18","2010",NA,71,NA
"08","19","2010",NA,75,NA
"08","20","2010",85,74,NA
"08","21","2010",89,79,NA
"08","22","2010",88,66,NA
"08","23","2010",83,72,NA
"08","24","2010",82,73,NA
"08","25","2010",86,74,NA
"08","26","2010",87,77,NA
"08","27","2010",87,74,NA
"08","28","2010",84,60,NA
"08","29","2010",84,NA,NA
"08","30","2010",NA,75,NA
"08","31","2010",NA,NA,NA
"09","01","2010",93,71,NA
"09","02","2010",91,72,NA
"09","03","2010",88,73,NA
"09","04","2010",73,NA,NA
"09","05","2010",79,71,NA
"09","06","2010",83,72,NA
"09","07","2010",85,75,NA
"09","08","2010",NA,76,NA
"09","09","2010",NA,75,NA
"09","10","2010",NA,76,NA
"09","11","2010",81,NA,NA
"09","12","2010",83,71,NA
"09","13","2010",90,74,NA
"09","14","2010",86,70,NA
"09","15","2010",80,70,NA
"09","16","2010",89,71,NA
"09","17","2010",NA,71,NA
"09","18","2010",NA,74,NA
"09","19","2010",89,70,NA
"09","20","2010",89,74,NA
"09","21","2010",90,72,NA
"09","22","2010",NA,69,NA
"09","23","2010",91,73,NA
"09","24","2010",95,67,NA
"09","25","2010",82,72,NA
"09","26","2010",78,71,NA
"09","27","2010",94,NA,NA
"09","28","2010",NA,68,NA
"09","29","2010",87,73,NA
"09","30","2010",87,NA,NA
"10","01","2010",86,73,NA
"10","02","2010",88,75,NA
"10","03","2010",82,NA,NA
"10","04","2010",89,71,NA
"10","05","2010",90,73,NA
"10","06","2010",87,69,NA
"10","07","2010",89,71,NA
"10","08","2010",93,73,NA
"10","09","2010",82,71,NA
"10","10","2010",85,NA,NA
"10","11","2010",NA,73,NA
"10","12","2010",NA,67,NA
"10","13","2010",NA,68,NA
"10","14","2010",84,NA,NA
"10","15","2010",91,72,NA
"10","16","2010",82,68,NA
"10","17","2010",89,69,NA
"10","18","2010",89,75,NA
"10","19","2010",85,69,NA
"10","20","2010",90,74,NA
"10","21","2010",85,NA,NA
"10","22","2010",87,NA,NA
"10","23","2010",85,NA,NA
"10","24","2010",90,71,NA
"10","25","2010",84,74,NA
"10","26","2010",86,75,NA
"10","27","2010",91,68,NA
"10","28","2010",83,NA,NA
"10","29","2010",86,69,NA
"10","30","2010",91,NA,NA
"10","31","2010",92,72,NA
"11","01","2010",94,77,NA
"11","02","2010",90,73,NA
"11","03","2010",NA,70,NA
"11","04","2010",NA,NA,NA
"11","05","2010",87,NA,NA
"11","06","2010",87,83,NA
"11","07","2010",90,76,NA
"11","08","2010",88,NA,NA
"11","09","2010",91,73,NA
"11","10","2010",93,68,NA
"11","11","2010",88,NA,NA
"11","12","2010",86,68,NA
"11","13","2010",NA,NA,NA
"11","14","2010",NA,69,NA
"11","15","2010",94,NA,NA
"11","16","2010",88,70,NA
"11","17","2010",91,74,NA
"11","18","2010",91,78,NA
"11","19","2010",88,71,NA
"11","20","2010",87,71,NA
"11","21","2010",85,62,NA
"11","22","2010",NA,NA,NA
"11","23","2010",95,71,NA
"11","24","2010",81,72,NA
"11","25","2010",87,79,NA
"11","26","2010",88,66,NA
"11","27","2010",90,72,NA
"11","28","2010",83,69,NA
"11","29","2010",87,74,NA
"11","30","2010",82,69,NA
"12","01","2010",87,72,NA
"12","02","2010",86,NA,NA
"12","03","2010",NA,79,NA
"12","04","2010",NA,72,NA
"12","05","2010",89,NA,NA
"12","06","2010",83,75,NA
"12","07","2010",NA,73,NA
"12","08","2010",90,74,NA
"12","09","2010",NA,NA,NA
"12","10","2010",NA,75,NA
"12","11","2010",85,69,NA
"12","12","2010",NA,NA,NA
"12","13","2010",87,78,NA
"12","14","2010",89,67,NA
"12","15","2010",NA,NA,NA
"12","16","2010",96,72,NA
"12","17","2010",90,71,NA
"12","18","2010",82,69,NA
"12","19","2010",87,77,NA
"12","20","2010",91,75,NA
"12","21","2010",85,NA,NA
"12","22","2010",89,76,NA
"12","23","2010",87,77,NA
"12","24","2010",86,70,NA
"12","25","2010",82,64,NA
"12","26","2010",91,70,NA
"12","27","2010",88,67,NA
"12","28","2010",84,67,NA
"12","29","2010",89,60,NA
"12","30","2010",79,NA,NA
"12","31","2010",81,66,NA
"01","01","2011",80,70,NA
"01","02","2011",81,70,NA
"01","03","2011",NA,72,NA
"01","04","2011",87,NA,NA
"01","05","2011",85,77,NA
"01","06","2011",85,72,NA
"01","07","2011",NA,NA,NA
"01","08","2011",82,69,NA
"01","09","2011",86,70,NA
"01","10","2011",76,66,NA
"01","11","2011",77,67,NA
"01","12","2011",83,67,NA
"01","13","2011",85,64,NA
"01","14","2011",80,72,NA
"01","15","2011",80,65,NA
"01","16","2011",87,NA,NA
"01","17","2011",81,68,NA
"01","18","2011",81,65,NA
"01","19","2011",75,61,NA
"01","20","2011",81,NA,NA
"01","21","2011",75,69,NA
"01","22","2011",76,68,NA
"01","23","2011",79,65,NA
"01","24","2011",80,74,NA
"01","25","2011",70,71,NA
"01","26","2011",79,77,NA
"01","27","2011",86,74,NA
"01","28","2011",83,70,NA
"01","29","2011",86,NA,NA
"01","30","2011",90,73,NA
"01","31","2011",77,65,NA
"02","01","2011",82,NA,NA
"02","02","2011",77,NA,NA
"02","03","2011",72,62,NA
"02","04","2011",75,66,NA
"02","05","2011",72,NA,NA
"02","06","2011",70,66,NA
"02","07","2011",94,78,NA
"02","08","2011",84,66,NA
"02","09","2011",88,69,NA
"02","10","2011",83,NA,NA
"02","11","2011",82,62,NA
"02","12","2011",80,66,NA
"02","13","2011",88,67,NA
"02","14","2011",85,71,NA
"02","15","2011",79,70,NA
"02","16","2011",90,67,NA
"02","17","2011",93,70,NA
"02","18","2011",84,67,NA
"02","19","2011",83,NA,NA
"02","20","2011",80,66,NA
"02","21","2011",77,67,NA
"02","22","2011",76,NA,NA
"02","23","2011",86,65,NA
"02","24","2011",89,NA,NA
"02","25","2011",88,NA,NA
"02","26","2011",81,NA,NA
"02","27","2011",NA,NA,NA
"02","28","2011",80,NA,NA
"03","01","2011",87,76,NA
"03","02","2011",90,NA,NA
"03","03","2011",91,63,NA
"03","04","2011",89,NA,NA
"03","05","2011",92,67,NA
"03","06","2011",81,65,NA
"03","07","2011",95,NA,NA
"03","08","2011",81,66,NA
"03","09","2011",87,NA,NA
"03","10","2011",90,78,NA
"03","11","2011",88,70,NA
"03","12","2011",NA,65,NA
"03","13","2011",88,NA,NA
"03","14","2011",81,71,NA
"03","15","2011",80,NA,NA
"03","16","2011",80,68,NA
"03","17","2011",86,68,NA
"03","18","2011",82,NA,NA
"03","19","2011",85,71,NA
"03","20","2011",86,67,NA
"03","21","2011",84,NA,NA
"03","22","2011",89,72,NA
"03","23","2011",94,65,NA
"03","24","2011",83,NA,NA
"03","25","2011",89,69,NA
"03","26","2011",79,NA,NA
"03","27","2011",78,66,NA
"03","28","2011",87,NA,NA
"03","29","2011",80,68,NA
"03","30","2011",84,69,NA
"03","31","2011",91,NA,NA
"04","01","2011",80,NA,NA
"04","02","2011",91,70,NA
"04","03","2011",92,67,NA
"04","04","2011",90,NA,NA
"04","05","2011",90,67,NA
"04","06","2011",90,67,NA
"04","07","2011",94,71,NA
"04","08","2011",85,69,NA
"04","09","2011",85,NA,NA
"04","10","2011",92,70,NA
"04","11","2011",NA,68,NA
"04","12","2011",NA,67,NA
"04","13","2011",92,NA,NA
"04","14","2011",89,64,NA
"04","15","2011",95,68,NA
"04","16","2011",85,NA,NA
"04","17","2011",86,69,NA
"04","18","2011",87,74,NA
"04","19","2011",86,NA,NA
"04","20","2011",NA,73,NA
"04","21","2011",88,72,NA
"04","22","2011",93,NA,NA
"04","23","2011",89,65,NA
"04","24","2011",84,65,NA
"04","25","2011",81,NA,NA
"04","26","2011",88,78,NA
"04","27","2011",77,70,NA
"04","28","2011",77,68,NA
"04","29","2011",87,NA,NA
"04","30","2011",88,73,NA
"05","01","2011",85,NA,NA
"05","02","2011",84,NA,NA
"05","03","2011",83,NA,NA
"05","04","2011",90,NA,NA
"05","05","2011",87,NA,NA
"05","06","2011",82,NA,NA
"05","07","2011",81,75,NA
"05","08","2011",86,57,NA
"05","09","2011",85,62,NA
"05","10","2011",84,NA,NA
"05","11","2011",80,NA,NA
"05","12","2011",86,NA,NA
"05","13","2011",90,74,NA
"05","14","2011",88,NA,NA
"05","15","2011",87,NA,NA
"05","16","2011",90,NA,NA
"05","17","2011",86,75,NA
"05","18","2011",91,NA,NA
"05","19","2011",87,84,NA
"05","20","2011",91,79,NA
"05","21","2011",79,72,NA
"05","22","2011",88,74,NA
"05","23","2011",90,77,NA
"05","24","2011",80,NA,NA
"05","25","2011",77,69,NA
"05","26","2011",77,NA,NA
"05","27","2011",NA,73,NA
"05","28","2011",NA,75,NA
"05","29","2011",89,63,NA
"05","30","2011",87,65,NA
"05","31","2011",NA,76,NA
"06","01","2011",93,76,NA
"06","02","2011",88,78,NA
"06","03","2011",96,90,NA
"06","04","2011",85,70,NA
"06","05","2011",NA,77,NA
"06","06","2011",89,NA,NA
"06","07","2011",93,66,NA
"06","08","2011",86,79,NA
"06","09","2011",80,NA,NA
"06","10","2011",77,NA,NA
"06","11","2011",79,65,NA
"06","12","2011",76,62,NA
"06","13","2011",81,NA,NA
"06","14","2011",79,NA,NA
"06","15","2011",83,NA,NA
"06","16","2011",NA,NA,NA
"06","17","2011",88,79,NA
"06","18","2011",88,79,NA
"06","19","2011",86,NA,NA
"06","20","2011",79,NA,NA
"06","21","2011",82,NA,NA
"06","22","2011",80,75,NA
"06","23","2011",92,79,NA
"06","24","2011",86,84,NA
"06","25","2011",92,86,NA
"06","26","2011",91,NA,NA
"06","27","2011",NA,75,NA
"06","28","2011",79,76,NA
"06","29","2011",73,76,NA
"06","30","2011",83,67,NA
"07","01","2011",94,77,NA
"07","02","2011",79,76,NA
"07","03","2011",87,75,NA
"07","04","2011",NA,NA,NA
"07","05","2011",84,79,NA
"07","06","2011",85,79,NA
"07","07","2011",80,77,NA
"07","08","2011",78,NA,NA
"07","09","2011",78,78,NA
"07","10","2011",85,77,NA
"07","11","2011",82,79,NA
"07","12","2011",79,83,NA
"07","13","2011",90,81,NA
"07","14","2011",91,79,NA
"07","15","2011",94,78,NA
"07","16","2011",89,80,NA
"07","17","2011",NA,74,NA
"07","18","2011",87,NA,NA
"07","19","2011",79,NA,NA
"07","20","2011",87,78,NA
"07","21","2011",82,77,NA
"07","22","2011",74,82,NA
"07","23","2011",NA,78,NA
"07","24","2011",88,NA,NA
"07","25","2011",82,NA,NA
"07","26","2011",89,NA,NA
"07","27","2011",NA,75,NA
"07","28","2011",90,NA,NA
"07","29","2011",NA,NA,NA
"07","30","2011",NA,NA,NA
"07","31","2011",82,78,NA
"08","01","2011",81,NA,NA
"08","02","2011",NA,NA,NA
"08","03","2011",NA,NA,NA
"08","04","2011",NA,NA,NA
"08","05","2011",82,74,NA
"08","06","2011",80,NA,NA
"08","07","2011",77,NA,NA
"08","08","2011",81,NA,NA
"08","09","2011",73,NA,NA
"08","10","2011",NA,74,NA
"08","11","2011",NA,NA,NA
"08","12","2011",87,NA,NA
"08","13","2011",80,NA,NA
"08","14","2011",90,NA,NA
"08","15","2011",90,NA,NA
"08","16","2011",84,NA,NA
"08","17","2011",85,NA,NA
"08","18","2011",73,NA,NA
"08","19","2011",78,NA,NA
"08","20","2011",76,79,NA
"08","21","2011",85,79,NA
"08","22","2011",86,82,NA
"08","23","2011",88,NA,NA
"08","24","2011",NA,NA,NA
"08","25","2011",85,NA,NA
"08","26","2011",85,NA,NA
"08","27","2011",79,NA,NA
"08","28","2011",84,77,NA
"08","29","2011",85,NA,NA
"08","30","2011",77,75,NA
"08","31","2011",74,NA,NA
"09","01","2011",81,NA,NA
"09","02","2011",68,77,NA
"09","03","2011",92,77,NA
"09","04","2011",87,NA,NA
"09","05","2011",75,NA,NA
"09","06","2011",70,NA,NA
"09","07","2011",74,NA,NA
"09","08","2011",89,NA,NA
"09","09","2011",90,NA,NA
"09","10","2011",84,77,NA
"09","11","2011",95,74,NA
"09","12","2011",81,NA,NA
"09","13","2011",71,NA,NA
"09","14","2011",74,NA,NA
"09","15","2011",68,NA,NA
"09","16","2011",88,NA,NA
"09","17","2011",82,78,NA
"09","18","2011",88,74,NA
"09","19","2011",83,NA,NA
"09","20","2011",95,83,NA
"09","21","2011",NA,NA,NA
"09","22","2011",75,NA,NA
"09","23","2011",80,78,NA
"09","24","2011",92,79,NA
"09","25","2011",77,77,NA
"09","26","2011",NA,NA,NA
"09","27","2011",77,74,NA
"09","28","2011",NA,77,NA
"09","29","2011",80,74,NA
"09","30","2011",76,69,NA
"10","01","2011",94,NA,NA
"10","02","2011",NA,NA,NA
"10","03","2011",NA,NA,NA
"10","04","2011",78,NA,NA
"10","05","2011",84,NA,NA
"10","06","2011",90,NA,NA
"10","07","2011",80,NA,NA
"10","08","2011",85,NA,NA
"10","09","2011",88,NA,NA
"10","10","2011",91,NA,NA
"10","11","2011",83,NA,NA
"10","12","2011",86,NA,NA
"10","13","2011",82,NA,NA
"10","14","2011",86,NA,NA
"10","15","2011",94,NA,NA
"10","16","2011",NA,NA,NA
"10","17","2011",90,NA,NA
"10","18","2011",92,NA,NA
"10","19","2011",92,NA,NA
"10","20","2011",90,NA,NA
"10","21","2011",74,NA,NA
"10","22","2011",72,NA,NA
"10","23","2011",72,NA,NA
"10","24","2011",83,NA,NA
"10","25","2011",84,NA,NA
"10","26","2011",83,NA,NA
"10","27","2011",74,NA,NA
"10","28","2011",93,NA,95.8333333333333
"10","29","2011",83,NA,NA
"10","30","2011",93,NA,94.625
"10","31","2011",85,NA,NA
"11","01","2011",81,NA,87.375
"11","02","2011",81,NA,86.1666666666667
"11","03","2011",85,NA,NA
"11","04","2011",85,NA,NA
"11","05","2011",81,NA,NA
"11","06","2011",86,NA,89.5833333333333
"11","07","2011",85,NA,NA
"11","08","2011",90,NA,NA
"11","09","2011",90,NA,NA
"11","10","2011",86,NA,NA
"11","11","2011",84,NA,NA
"11","12","2011",89,NA,NA
"11","13","2011",93,NA,94.125
"11","14","2011",88,NA,NA
"11","15","2011",75,NA,NA
"11","16","2011",88,NA,96.25
"11","17","2011",89,NA,96.4583333333333
"11","18","2011",93,NA,NA
"11","19","2011",86,NA,NA
"11","20","2011",88,NA,NA
"11","21","2011",89,NA,95.0833333333333
"11","22","2011",84,NA,NA
"11","23","2011",78,NA,NA
"11","24","2011",88,NA,NA
"11","25","2011",83,NA,NA
"11","26","2011",84,NA,NA
"11","27","2011",88,NA,NA
"11","28","2011",92,NA,97.2083333333333
"11","29","2011",93,NA,97.3333333333333
"11","30","2011",88,NA,NA
"12","01","2011",88,NA,93.6666666666667
"12","02","2011",86,NA,NA
"12","03","2011",88,NA,NA
"12","04","2011",92,NA,94.0416666666667
"12","05","2011",89,NA,NA
"12","06","2011",84,NA,NA
"12","07","2011",90,NA,NA
"12","08","2011",88,NA,NA
"12","09","2011",85,NA,90.625
"12","10","2011",82,NA,90.3333333333333
"12","11","2011",80,NA,NA
"12","12","2011",87,NA,NA
"12","13","2011",86,NA,NA
"12","14","2011",92,NA,94.4166666666667
"12","15","2011",89,NA,NA
"12","16","2011",92,NA,NA
"12","17","2011",89,NA,NA
"12","18","2011",87,NA,95.8333333333333
"12","19","2011",90,NA,NA
"12","20","2011",86,NA,NA
"12","21","2011",78,NA,NA
"12","22","2011",80,NA,NA
"12","23","2011",79,NA,NA
"12","24","2011",85,NA,NA
"12","25","2011",86,NA,NA
"12","26","2011",82,NA,NA
"12","27","2011",82,NA,NA
"12","28","2011",83,NA,NA
"12","29","2011",83,NA,NA
"12","30","2011",87,NA,NA
"12","31","2011",NA,NA,NA
"01","01","2012",NA,NA,NA
"01","02","2012",78,NA,NA
"01","03","2012",86,NA,NA
"01","04","2012",91,NA,NA
"01","05","2012",83,NA,NA
"01","06","2012",83,NA,NA
"01","07","2012",75,NA,NA
"01","08","2012",80,NA,NA
"01","09","2012",79,NA,NA
"01","10","2012",75,NA,NA
"01","11","2012",81,NA,NA
"01","12","2012",82,NA,NA
"01","13","2012",75,NA,NA
"01","14","2012",81,NA,NA
"01","15","2012",86,NA,NA
"01","16","2012",NA,NA,NA
"01","17","2012",80,NA,NA
"01","18","2012",80,NA,NA
"01","19","2012",83,NA,90.4166666666667
"01","20","2012",79,NA,NA
"01","21","2012",72,NA,NA
"01","22","2012",72,NA,NA
"01","23","2012",84,NA,NA
"01","24","2012",75,NA,87.875
"01","25","2012",82,NA,NA
"01","26","2012",82,NA,NA
"01","27","2012",74,NA,NA
"01","28","2012",85,NA,NA
"01","29","2012",83,NA,NA
"01","30","2012",77,NA,NA
"01","31","2012",78,NA,NA
"02","01","2012",73,NA,NA
"02","02","2012",71,NA,NA
"02","03","2012",71,NA,NA
"02","04","2012",73,NA,NA
"02","05","2012",82,NA,NA
"02","06","2012",90,NA,NA
"02","07","2012",87,NA,NA
"02","08","2012",92,NA,NA
"02","09","2012",86,NA,NA
"02","10","2012",84,NA,NA
"02","11","2012",83,NA,NA
"02","12","2012",83,NA,NA
"02","13","2012",85,NA,NA
"02","14","2012",79,NA,NA
"02","15","2012",74,NA,NA
"02","16","2012",70,NA,NA
"02","17","2012",72,NA,NA
"02","18","2012",67,NA,NA
"02","19","2012",75,NA,NA
"02","20","2012",73,NA,NA
"02","21","2012",80,NA,NA
"02","22","2012",68,NA,NA
"02","23","2012",73,NA,NA
"02","24","2012",75,NA,NA
"02","25","2012",79,NA,NA
"02","26","2012",80,NA,NA
"02","27","2012",72,NA,NA
