"Date"	"Value"	"Out4Desv"
2006-04-22	NA	NA
2006-04-23	NA	NA
2006-04-24	NA	NA
2006-04-25	NA	NA
2006-04-26	NA	NA
2006-04-27	NA	NA
2006-04-28	NA	NA
2006-04-29	NA	NA
2006-04-30	NA	NA
2006-05-01	NA	NA
2006-05-02	NA	NA
2006-05-03	NA	NA
2006-05-04	NA	NA
2006-05-05	NA	NA
2006-05-06	NA	NA
2006-05-07	NA	NA
2006-05-08	NA	NA
2006-05-09	NA	NA
2006-05-10	NA	NA
2006-05-11	NA	NA
2006-05-12	NA	NA
2006-05-13	NA	NA
2006-05-14	NA	NA
2006-05-15	NA	NA
2006-05-16	NA	NA
2006-05-17	NA	NA
2006-05-18	NA	NA
2006-05-19	NA	NA
2006-05-20	NA	NA
2006-05-21	NA	NA
2006-05-22	NA	NA
2006-05-23	NA	NA
2006-05-24	NA	NA
2006-05-25	NA	NA
2006-05-26	NA	NA
2006-05-27	NA	NA
2006-05-28	NA	NA
2006-05-29	NA	NA
2006-05-30	NA	NA
2006-05-31	NA	NA
2006-06-01	NA	NA
2006-06-02	NA	NA
2006-06-03	NA	NA
2006-06-04	NA	NA
2006-06-05	NA	NA
2006-06-06	NA	NA
2006-06-07	NA	NA
2006-06-08	NA	NA
2006-06-09	NA	NA
2006-06-10	NA	NA
2006-06-11	NA	NA
2006-06-12	NA	NA
2006-06-13	NA	NA
2006-06-14	NA	NA
2006-06-15	NA	NA
2006-06-16	NA	NA
2006-06-17	NA	NA
2006-06-18	NA	NA
2006-06-19	NA	NA
2006-06-20	NA	NA
2006-06-21	NA	NA
2006-06-22	NA	NA
2006-06-23	NA	NA
2006-06-24	NA	NA
2006-06-25	NA	NA
2006-06-26	NA	NA
2006-06-27	NA	NA
2006-06-28	NA	NA
2006-06-29	NA	NA
2006-06-30	NA	NA
2006-07-01	NA	NA
2006-07-02	NA	NA
2006-07-03	NA	NA
2006-07-04	NA	NA
2006-07-05	NA	NA
2006-07-06	NA	NA
2006-07-07	NA	NA
2006-07-08	NA	NA
2006-07-09	NA	NA
2006-07-10	NA	NA
2006-07-11	NA	NA
2006-07-12	NA	NA
2006-07-13	NA	NA
2006-07-14	NA	NA
2006-07-15	NA	NA
2006-07-16	NA	NA
2006-07-17	NA	NA
2006-07-18	NA	NA
2006-07-19	NA	NA
2006-07-20	NA	NA
2006-07-21	NA	NA
2006-07-22	NA	NA
2006-07-23	NA	NA
2006-07-24	NA	NA
2006-07-25	20.8	NA
2006-07-26	21.2	NA
2006-07-27	18.6	NA
2006-07-28	19.2	NA
2006-07-29	20.4	NA
2006-07-30	21.6	NA
2006-07-31	19.4	NA
2006-08-01	20.2	NA
2006-08-02	19.6	NA
2006-08-03	20.2	NA
2006-08-04	NA	NA
2006-08-05	19.2	NA
2006-08-06	20.6	NA
2006-08-07	20.6	NA
2006-08-08	20.8	NA
2006-08-09	21.6	NA
2006-08-10	20.4	NA
2006-08-11	19.6	NA
2006-08-12	19.6	NA
2006-08-13	20.8	NA
2006-08-14	21	NA
2006-08-15	20.2	NA
2006-08-16	21.2	NA
2006-08-17	19.6	NA
2006-08-18	18.8	NA
2006-08-19	20.2	NA
2006-08-20	20.6	NA
2006-08-21	20.4	NA
2006-08-22	21.4	NA
2006-08-23	19.2	NA
2006-08-24	19.6	NA
2006-08-25	20	NA
2006-08-26	19.2	NA
2006-08-27	20.2	NA
2006-08-28	20.6	NA
2006-08-29	20.4	NA
2006-08-30	19.8	NA
2006-08-31	20.6	NA
2006-09-01	21.4	NA
2006-09-02	20.2	NA
2006-09-03	20.6	NA
2006-09-04	21.2	NA
2006-09-05	20.8	NA
2006-09-06	20	NA
2006-09-07	NA	NA
2006-09-08	20	NA
2006-09-09	20.4	NA
2006-09-10	20.4	NA
2006-09-11	20.4	NA
2006-09-12	21.2	NA
2006-09-13	20.2	NA
2006-09-14	19.8	NA
2006-09-15	20.2	NA
2006-09-16	21.8	NA
2006-09-17	21.2	NA
2006-09-18	19.8	NA
2006-09-19	19.6	NA
2006-09-20	20.6	NA
2006-09-21	20.2	NA
2006-09-22	20.4	NA
2006-09-23	22.8	NA
2006-09-24	21.4	NA
2006-09-25	22.6	NA
2006-09-26	20.6	NA
2006-09-27	21.8	NA
2006-09-28	21.8	NA
2006-09-29	22.8	NA
2006-09-30	20	NA
2006-10-01	20	NA
2006-10-02	22.4	NA
2006-10-03	22.6	NA
2006-10-04	21.2	NA
2006-10-05	22.4	NA
2006-10-06	21.6	NA
2006-10-07	20.4	NA
2006-10-08	22.8	NA
2006-10-09	22.6	NA
2006-10-10	20.6	NA
2006-10-11	20.6	NA
2006-10-12	21	NA
2006-10-13	19.8	NA
2006-10-14	19.8	NA
2006-10-15	20.2	NA
2006-10-16	19.6	NA
2006-10-17	19.4	NA
2006-10-18	22.4	NA
2006-10-19	21.2	NA
2006-10-20	20	NA
2006-10-21	20.4	NA
2006-10-22	19.4	NA
2006-10-23	21.8	NA
2006-10-24	21.2	NA
2006-10-25	20.6	NA
2006-10-26	20.8	NA
2006-10-27	21.8	NA
2006-10-28	21.8	NA
2006-10-29	22	NA
2006-10-30	20.6	NA
2006-10-31	20	NA
2006-11-01	22	NA
2006-11-02	20.6	NA
2006-11-03	21.8	NA
2006-11-04	22.4	NA
2006-11-05	23	NA
2006-11-06	22.6	NA
2006-11-07	21.6	NA
2006-11-08	21	NA
2006-11-09	22.2	NA
2006-11-10	20.6	NA
2006-11-11	22.6	NA
2006-11-12	19.8	NA
2006-11-13	21.8	NA
2006-11-14	19.6	NA
2006-11-15	19.4	NA
2006-11-16	20.6	NA
2006-11-17	21.4	NA
2006-11-18	20.8	NA
2006-11-19	20.2	NA
2006-11-20	21	NA
2006-11-21	19.8	NA
2006-11-22	NA	NA
2006-11-23	23	NA
2006-11-24	20.6	NA
2006-11-25	20.8	NA
2006-11-26	21.6	NA
2006-11-27	20.8	NA
2006-11-28	20.6	NA
2006-11-29	21.4	NA
2006-11-30	21.8	NA
2006-12-01	23	NA
2006-12-02	22.8	NA
2006-12-03	22.6	NA
2006-12-04	22.2	NA
