Date	Value
20081110	258.375
20081111	253
20081112	240.291666666667
20081113	163.458333333333
20081114	200.625
20081115	NA
20081116	183.583333333333
20081117	230.041666666667
20081118	145.375
20081119	128.5
20081120	156.166666666667
20081121	126.75
20081122	111.833333333333
20081123	120.25
20081124	115.166666666667
20081125	NA
20081126	59.2083333333333
20081127	183.291666666667
20081128	220.375
20081129	230.958333333333
20081130	238.75
20081201	243.791666666667
20081202	NA
20081203	207.5
20081204	207.25
20081205	NA
20081206	NA
20081207	NA
20081208	NA
20081209	NA
20081210	NA
20081211	NA
20081212	201.166666666667
20081213	NA
20081214	NA
20081215	232.833333333333
20081216	NA
20081217	NA
20081218	NA
20081219	NA
20081220	NA
20081221	NA
20081222	NA
20081223	NA
20081224	NA
20081225	NA
20081226	237
20081227	NA
20081228	245.291666666667
20081229	229.166666666667
20081230	NA
20081231	208.875
20090101	168.541666666667
20090102	231.291666666667
20090103	212.916666666667
20090104	229.375
20090105	NA
20090106	NA
20090107	NA
20090108	NA
20090109	NA
20090110	NA
20090111	231.75
20090112	NA
20090113	232.625
20090114	238.166666666667
20090115	226.541666666667
20090116	249.5
20090117	188.625
20090118	244.541666666667
20090119	220.791666666667
20090120	149.5
20090121	NA
20090122	201.125
20090123	NA
20090124	NA
20090125	251.333333333333
20090126	250.708333333333
20090127	NA
20090128	222.791666666667
20090129	226.083333333333
20090130	168.875
20090131	52.2916666666667
20090201	NA
20090202	226.25
20090203	256.375
20090204	182.083333333333
20090205	NA
20090206	NA
20090207	262.875
20090208	268.458333333333
20090209	264.041666666667
20090210	257.5
20090211	NA
20090212	NA
20090213	247.833333333333
20090214	196.333333333333
20090215	NA
20090216	NA
20090217	245.333333333333
20090218	NA
20090219	214.291666666667
20090220	207
20090221	273.041666666667
20090222	246.625
20090223	271.708333333333
20090224	NA
20090225	NA
20090226	NA
20090227	NA
20090228	NA
20090301	NA
20090302	209.583333333333
20090303	151.041666666667
20090304	NA
20090305	238
20090306	NA
20090307	NA
20090308	NA
20090309	NA
20090310	NA
20090311	NA
20090312	264.083333333333
20090313	267.166666666667
20090314	253.625
20090315	154.75
20090316	169.208333333333
20090317	174.083333333333
20090318	222.041666666667
20090319	196.625
20090320	NA
20090321	NA
20090322	NA
20090323	NA
20090324	176.458333333333
20090325	164.75
20090326	239.333333333333
20090327	207.125
20090328	NA
20090329	NA
20090330	193.708333333333
20090331	259.375
20090401	253.458333333333
20090402	NA
20090403	244.583333333333
20090404	NA
20090405	283.291666666667
20090406	NA
20090407	210.041666666667
20090408	82.7916666666667
20090409	215.75
20090410	NA
20090411	253.125
20090412	NA
20090413	224.25
20090414	280.208333333333
20090415	NA
20090416	218.375
20090417	106.5
20090418	26
20090419	133.130434782609
20090420	52.4583333333333
20090421	232.625
20090422	184
20090423	226.25
20090424	280.583333333333
20090425	254.291666666667
20090426	237.333333333333
20090427	250.416666666667
20090428	122.875
20090429	NA
20090430	152.833333333333
20090501	82.9166666666667
20090502	220.666666666667
20090503	200.75
20090504	210.083333333333
20090505	249.375
20090506	222.083333333333
20090507	256.541666666667
20090508	136.166666666667
20090509	212.041666666667
20090510	260.166666666667
20090511	266.75
20090512	NA
20090513	231.5
20090514	177.708333333333
20090515	156.625
20090516	238.791666666667
20090517	200
20090518	175.375
20090519	NA
20090520	262.958333333333
20090521	184.416666666667
20090522	256.916666666667
20090523	274.833333333333
20090524	245.5
20090525	220.291666666667
20090526	272.791666666667
20090527	236.25
20090528	136.291666666667
20090529	150.791666666667
20090530	NA
20090531	250.791666666667
20090601	276.25
20090602	271.958333333333
20090603	NA
20090604	170.583333333333
20090605	139.166666666667
20090606	231.208333333333
20090607	64.0416666666667
20090608	248.041666666667
20090609	273.791666666667
20090610	130.416666666667
20090611	278.416666666667
20090612	100.458333333333
20090613	NA
20090614	NA
20090615	NA
20090616	283.791666666667
20090617	165.416666666667
20090618	278.25
20090619	232.5
20090620	165.833333333333
20090621	154.291666666667
20090622	176.541666666667
20090623	67.375
20090624	289.166666666667
20090625	82
20090626	184.541666666667
20090627	241.625
20090628	NA
20090629	211.916666666667
20090630	211.416666666667
20090701	100.416666666667
20090702	127.75
20090703	81.625
20090704	200.5
20090705	270.833333333333
20090706	189.291666666667
20090707	262.916666666667
20090708	149.458333333333
20090709	222.833333333333
20090710	134.583333333333
20090711	123.666666666667
20090712	180.166666666667
20090713	270.166666666667
20090714	NA
20090715	181.833333333333
20090716	148.541666666667
20090717	95.5
20090718	235.416666666667
20090719	NA
20090720	NA
20090721	55.2083333333333
20090722	253.5
20090723	171.166666666667
20090724	283.25
20090725	261.625
20090726	109.333333333333
20090727	224.041666666667
20090728	93.25
20090729	219.708333333333
20090730	NA
20090731	187.083333333333
20090801	139.291666666667
20090802	226.666666666667
20090803	273.5
20090804	89.4583333333333
20090805	180.625
20090806	142.666666666667
20090807	216.458333333333
20090808	178.666666666667
20090809	87.2083333333333
20090810	NA
20090811	NA
20090812	190
20090813	277
20090814	187.625
20090815	261.25
20090816	250.083333333333
20090817	108.875
20090818	250.916666666667
20090819	259.541666666667
20090820	NA
20090821	212.5
20090822	281.666666666667
20090823	218.708333333333
20090824	223.791666666667
20090825	256.083333333333
20090826	172.291666666667
20090827	245.25
20090828	205
20090829	207.583333333333
20090830	199
20090831	277.333333333333
20090901	255.875
20090902	212.125
20090903	257.208333333333
20090904	196.875
20090905	273.041666666667
20090906	284.208333333333
20090907	273.125
20090908	214.333333333333
20090909	240.291666666667
20090910	NA
20090911	126.083333333333
20090912	163.666666666667
20090913	NA
20090914	NA
20090915	132.708333333333
20090916	219.125
20090917	160.75
20090918	259.75
20090919	275.583333333333
20090920	129.041666666667
20090921	179.375
20090922	NA
20090923	281.833333333333
20090924	277.208333333333
20090925	245.625
20090926	223.375
20090927	240.375
20090928	197.25
20090929	288.208333333333
20090930	285.875
20091001	NA
20091002	192.791666666667
20091003	88
20091004	273.25
20091005	NA
20091006	275.625
20091007	NA
20091008	NA
20091009	260.083333333333
20091010	NA
20091011	201.125
20091012	252.75
20091013	NA
20091014	NA
20091015	NA
20091016	181.041666666667
20091017	266.208333333333
20091018	NA
20091019	NA
20091020	NA
20091021	NA
20091022	244
20091023	NA
20091024	NA
20091025	NA
20091026	261.833333333333
20091027	NA
20091028	153.958333333333
20091029	232.5
20091030	NA
20091031	NA
20091101	NA
20091102	NA
20091103	NA
20091104	NA
20091105	NA
20091106	NA
20091107	NA
20091108	NA
20091109	NA
20091110	NA
20091111	NA
20091112	NA
20091113	NA
20091114	NA
20091115	NA
20091116	NA
20091117	NA
20091118	NA
20091119	NA
20091120	NA
20091121	NA
20091122	NA
20091123	NA
20091124	NA
20091125	NA
20091126	NA
20091127	NA
20091128	NA
20091129	NA
20091130	NA
20091214	NA
20091215	NA
20091216	NA
20091217	NA
20091218	NA
20091223	NA
20091224	146.083333333333
20091225	184.875
20091226	NA
20091227	NA
20091228	NA
20091229	213.25
20091230	211.875
20091231	208.375
20100101	223.541666666667
20100102	NA
20100103	227.375
20100104	225.041666666667
20100105	NA
20100106	202.875
20100107	193.208333333333
20100108	NA
20100109	NA
20100112	NA
20100113	NA
20100114	213.875
20100115	NA
20100116	NA
20100117	211.333333333333
20100118	NA
20100119	NA
20100120	222.166666666667
20100121	215.791666666667
20100122	NA
20100123	NA
20100124	NA
20100125	206.875
20100126	181.583333333333
20100127	196.916666666667
20100128	220.375
20100129	NA
20100130	NA
20100131	230.75
20100201	NA
20100202	NA
20100203	NA
20100204	NA
20100205	NA
20100206	NA
20100207	NA
20100208	NA
20100209	NA
20100210	213.958333333333
20100211	222.416666666667
20100212	NA
20100213	228.958333333333
20100214	208.583333333333
20100215	NA
20100216	NA
20100217	NA
20100218	182.958333333333
20100219	75.75
20100220	85.5
20100221	NA
20100222	211.083333333333
20100223	195.875
20100224	NA
20100225	NA
20100226	NA
20100227	205.291666666667
20100228	NA
20100301	NA
20100302	NA
20100303	NA
20100304	83.4166666666667
20100305	NA
20100306	152.083333333333
20100307	135.916666666667
20100308	NA
20100309	NA
20100310	NA
20100311	119
20100312	NA
20100313	NA
20100314	NA
20100315	NA
20100316	133.166666666667
20100317	197.375
20100318	NA
20100319	203.583333333333
20100320	NA
20100321	144.5
20100322	234.166666666667
20100323	NA
20100324	NA
20100325	NA
20100326	196.916666666667
20100327	205.666666666667
20100328	173.166666666667
20100329	NA
20100330	NA
20100331	179.708333333333
20100401	138.958333333333
20100402	198.041666666667
20100403	129.625
20100404	NA
20100405	41.4583333333333
20100406	NA
20100407	NA
20100408	155.541666666667
20100409	89.1666666666667
20100410	NA
20100411	174.958333333333
20100412	149.291666666667
20100413	125.208333333333
20100414	207.041666666667
20100415	132.25
20100416	61.875
20100417	198
20100418	NA
20100419	NA
20100420	NA
20100421	208.583333333333
20100422	NA
20100423	150.333333333333
20100424	NA
20100425	206.333333333333
20100426	NA
20100427	NA
20100428	NA
20100429	NA
20100430	233.625
20100501	NA
20100502	143.166666666667
20100503	119.541666666667
20100504	NA
20100505	NA
20100506	NA
20100507	179.958333333333
20100508	126.416666666667
20100509	NA
20100510	NA
20100511	103.75
20100512	NA
20100513	156.083333333333
20100514	202.791666666667
20100515	NA
20100516	236.166666666667
20100517	NA
20100518	187.458333333333
20100519	NA
20100520	197.875
20100521	198.875
20100522	54.8333333333333
20100523	215.541666666667
20100524	NA
20100525	NA
20100526	NA
20100527	158.791666666667
20100528	NA
20100529	NA
20100530	168.541666666667
20100531	69.9583333333333
20100601	113.708333333333
20100602	210.083333333333
20100603	146.75
20100604	NA
20100605	218.333333333333
20100606	224.791666666667
20100607	230.375
20100608	NA
20100609	145.833333333333
20100610	203.041666666667
20100611	212.541666666667
20100612	NA
20100613	NA
20100614	52.4583333333333
20100615	222.041666666667
20100616	68.2916666666667
20100617	205.291666666667
20100618	107.875
20100619	NA
20100620	76
20100621	224.75
20100622	161.125
20100623	210.916666666667
20100624	211.708333333333
20100625	56.9583333333333
20100626	206.958333333333
20100627	NA
20100628	NA
20100629	NA
20100630	NA
20100701	90.5833333333333
20100702	148.25
20100703	200.458333333333
20100704	212.291666666667
20100705	139.166666666667
20100706	131.875
20100707	NA
20100708	123.125
20100709	NA
20100710	200.416666666667
20100711	86.0416666666667
20100712	231.708333333333
20100713	194.958333333333
20100714	179.541666666667
20100715	155.166666666667
20100716	104.625
20100717	147.875
20100718	-905.5
20100719	NA
20100720	NA
20100721	NA
20100722	NA
20100723	NA
20100724	NA
20100725	NA
20100726	NA
20100727	NA
20100728	NA
20100729	NA
20100730	NA
20100731	NA
20100801	NA
20100802	NA
20100803	NA
20100804	NA
20100806	NA
20100807	NA
20100808	NA
20100809	NA
20100810	NA
20100811	NA
20100812	NA
20100813	NA
20100814	NA
20100815	NA
20100816	NA
20100817	NA
20100818	NA
20100819	NA
20100820	NA
20100821	NA
20100822	NA
20100823	NA
20100826	NA
20100827	NA
20100828	NA
20100829	NA
20100830	NA
20100831	NA
20100901	NA
20100902	NA
20100903	NA
20100904	NA
20100905	NA
20100906	NA
20100907	NA
20100908	NA
20100909	NA
20100910	NA
20100911	NA
20100912	180.083333333333
20100913	NA
20100914	192.166666666667
20100915	NA
20100916	224.291666666667
20100917	NA
20100918	162.958333333333
20100919	91.1666666666667
20100920	NA
20100921	NA
20100922	NA
20111206	NA
20111207	0
20111208	NA
20111209	NA
20111210	0
20111211	NA
20111212	0
20111213	0
20111214	0
20111215	0
20111216	0
20111217	0
20111218	0
20111219	0
20111220	0
20111221	0
20111222	0
20111223	0
20111224	0
20111225	0
20111226	0
20111227	0
20111228	0
20111229	0
20111230	0
20111231	0
20120101	0
20120102	0
20120103	0
20120104	0
20120105	0
20120106	0
20120107	0
20120108	0
20120109	0
20120110	0
20120111	0
20120112	0
20120113	0
20120114	0
20120115	0
20120116	0
20120117	0
20120118	0
20120119	0
20120120	0
20120121	0
20120122	0
20120123	0
20120124	0
20120125	0
20120126	0
20120127	0
20120128	0
20120129	0
20120130	0
20120131	0
20120201	0
20120202	0
20120203	0
20120204	0
20120205	1425.17391304348
20120206	0
20120207	0
20120208	0
20120209	0
20120210	0
20120211	0
20120212	0
20120213	0
20120214	0
20120215	0
20120216	0
20120217	0
20120218	0
20120219	0
20120220	0
20120221	0
20120222	0
20120223	0
20120224	0
20120225	0
20120226	0
20120227	0
20120228	0
20120229	0
20120301	0
20120302	0
20120303	0
20120304	0
20120305	0
20120306	0
20120307	0
20120308	0
20120309	0
20120310	0
20120311	0
20120312	0
20120313	0
20120314	0
20120315	0
20120316	0
20120317	0
20120318	0
20120330	0
20120416	0
20120421	0
20120718	205.909090909091
20120719	117.333333333333
20120720	175.391304347826
20120721	150.125
20120722	245.782608695652
20120723	207.727272727273
20120724	489
20120725	583.25
20120726	573.75
20120727	336.5
20120728	500.25
20120729	357.571428571429
20120730	505
20120801	700.333333333333
20120802	728.666666666667
20120803	218.5
20120808	834
20121130	NA
20121201	470
20121202	401.714285714286
20121203	NA
20121204	NA
20121205	590.6
20121206	408
20121207	323
20121208	606
20130506	633
20130507	489
20130508	560
20130516	400
20130702	699
20130710	378
20130713	NA
20130714	NA
20130715	NA
20130716	NA
20130717	NA
20130718	NA
20130719	NA
20130720	NA
20130721	NA
20130722	NA
20130723	NA
20130724	NA
20130725	84
20130726	102.208333333333
20130727	145.916666666667
20130728	197.083333333333
20130729	105.25
20130730	136.916666666667
20130731	180.791666666667
20130801	81.5
20130802	86.0909090909091
20130803	165.428571428571
20130804	194.695652173913
20130805	58.7
20130806	6.6
20130807	70.4705882352941
20130808	189.565217391304
20130809	176.541666666667
20130810	208.833333333333
20130811	122.458333333333
20130812	214.916666666667
20130813	207.125
20130814	111.791666666667
20130815	212.652173913043
20130816	233.791666666667
20130817	38.9583333333333
20130818	163.75
20130819	188.708333333333
20130820	177.521739130435
20130821	159.875
20130822	236.791666666667
20130823	216.375
20130824	194.25
20130825	117.208333333333
20130826	147.916666666667
20130827	179.208333333333
20130828	211.833333333333
20130829	168.041666666667
20130830	108.434782608696
20130831	121.666666666667
20130901	235.875
20130902	245.833333333333
20130903	118.125
20130904	184.217391304348
20130905	162.041666666667
20130906	214.791666666667
20130907	142.333333333333
20130908	211.833333333333
20130909	172.5
20130910	214.958333333333
20130911	243.681818181818
20130912	229.958333333333
20130913	233.375
20130914	193.545454545455
20130915	135.04347826087
20130916	189
20130917	100.25
20130918	273.375
20130919	174.75
20130920	249.727272727273
20130921	234.347826086957
20130922	191.869565217391
20130923	227.291666666667
20130924	238.458333333333
20130925	240.85
20130926	218.681818181818
20130927	184.347826086957
20130928	251.086956521739
20130929	58.2727272727273
20130930	237.333333333333
20131001	105.958333333333
20131002	232.166666666667
20131003	247.208333333333
20131004	85.1904761904762
20131005	257.04347826087
20131006	259.363636363636
20131007	181.458333333333
20131008	180.913043478261
20131009	251.380952380952
20131010	216.25
20131011	249.45
20131012	215.227272727273
20131013	208.636363636364
